quality_attribute,sentence,source,author,repo,version,id,keyword,matched_word,match_idx,wiki,url,total_similar,target_keywords,target_matched_words
Availability,"## Test Results;        11 files         11 suites   1d 21h 21m 27s [:stopwatch:](https://github.com/EnricoMi/publish-unit-test-result-action/blob/v2.11.0/README.md#the-symbols ""duration of all tests"");   2 481 tests   2 480 [:heavy_check_mark:](https://github.com/EnricoMi/publish-unit-test-result-action/blob/v2.11.0/README.md#the-symbols ""passed tests"") 0 [:zzz:](https://github.com/EnricoMi/publish-unit-test-result-action/blob/v2.11.0/README.md#the-symbols ""skipped / disabled tests"") 1 [:x:](https://github.com/EnricoMi/publish-unit-test-result-action/blob/v2.11.0/README.md#the-symbols ""failed tests""); 26 220 runs  26 219 [:heavy_check_mark:](https://github.com/EnricoMi/publish-unit-test-result-action/blob/v2.11.0/README.md#the-symbols ""passed tests"") 0 [:zzz:](https://github.com/EnricoMi/publish-unit-test-result-action/blob/v2.11.0/README.md#the-symbols ""skipped / disabled tests"") 1 [:x:](https://github.com/EnricoMi/publish-unit-test-result-action/blob/v2.11.0/README.md#the-symbols ""failed tests""). For more details on these failures, see [this check](https://github.com/root-project/root/runs/18191464119). Results for commit 3a0da9f3. [test-results]:data:application/gzip;base64,H4sIAGnVP2UC/02MOQ7DIBQFr2JRp2AL8HOZiFVC8RJhqKzcPdiJweXMe5oNhTj6FT0GQm4DWkvMnVxJOsdl3lkwqmR1dc77gXJFTnyuxdqfw9294ru6LoKO415qwqe0pP8llfmoCkpPbFVBCTTXqwdfogdfm3aZppgrIKax0xAYZjIAd5IHcdfegpUeUwcmgFEGC4k+X74Y96sQAQAA",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/13977#issuecomment-1785552651:1041,failure,failures,1041,https://root.cern,https://github.com/root-project/root/pull/13977#issuecomment-1785552651,1,['failure'],['failures']
Availability,...........................***Failed Error regular expression found in output. Regex=[: error:] 0.74 sec ; - [2022-07-15T14:55:07.781Z] 779/2390 Test #488: tutorial-dataframe-df018_customActions ............................................................***Failed Error regular expression found in output. Regex=[: error:] 1.68 sec ; - [2022-07-15T14:55:09.045Z] 783/2390 Test #495: tutorial-dataframe-df025_RNode ....................................................................***Failed Error regular expression found in output. Regex=[: error:] 0.60 sec ; - [2022-07-15T14:55:09.045Z] 784/2390 Test #492: tutorial-dataframe-df022_useKahan .................................................................***Failed Error regular expression found in output. Regex=[: error:] 1.34 sec ; - [2022-07-15T14:55:09.724Z] 786/2390 Test #496: tutorial-dataframe-df027_SQliteDependencyOverVersion ..............................................***Failed Error regular expression found in output. Regex=[: error:] 0.56 sec ; - [2022-07-15T14:55:09.724Z] 787/2390 Test #497: tutorial-dataframe-df028_SQliteIPLocation .........................................................***Failed Error regular expression found in output. Regex=[: error:] 0.54 sec ; - [2022-07-15T14:55:10.007Z] 790/2390 Test #499: tutorial-dataframe-df030_SQliteVersionsOfROOT .....................................................***Failed Error regular expression found in output. Regex=[: error:] 0.35 sec ; - [2022-07-15T14:55:10.007Z] 791/2390 Test #498: tutorial-dataframe-df029_SQlitePlatformDistribution ...............................................***Failed Error regular expression found in output. Regex=[: error:] 0.45 sec . And 11 more. ### Failing tests:; - [projectroot.runtutorials.tutorial_dataframe_df014_CSVDataSource](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/149975/testReport/projectroot/runtutorials/tutorial_dataframe_df014_CSVDataSource/); - [projectroot.runtutorials.tutorial_d,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/10969#issuecomment-1185637144:1839,error,error,1839,https://root.cern,https://github.com/root-project/root/pull/10969#issuecomment-1185637144,1,['error'],['error']
Availability,...........................***Failed Error regular expression found in output. Regex=[: error:] 0.80 sec ; - [2022-09-14T14:17:55.534Z] 915/2349 Test #802: tutorial-multicore-mt103_fillNtupleFromMultipleThreads ............................................***Failed Error regular expression found in output. Regex=[: error:] 1.03 sec ; - [2022-09-14T14:17:56.319Z] 919/2349 Test #805: tutorial-multicore-mt304_fillHistos ...............................................................***Failed Error regular expression found in output. Regex=[: error:] 0.59 sec ; - [2022-09-14T14:17:57.174Z] 921/2349 Test #807: tutorial-multicore-mtbb101_fillNtuples ............................................................***Failed Error regular expression found in output. Regex=[: error:] 0.86 sec ; - [2022-09-14T14:17:57.747Z] 922/2349 Test #808: tutorial-multicore-mtbb201_parallelHistoFill ......................................................***Failed Error regular expression found in output. Regex=[: error:] 0.88 sec ; - [2022-09-14T14:19:37.432Z] 1072/2349 Test #962: tutorial-spectrum-Src .............................................................................***Failed Error regular expression found in output. Regex=[: error:] 0.67 sec ; - [2022-09-14T14:19:37.952Z] 1076/2349 Test #963: tutorial-spectrum-Src2 ............................................................................***Failed Error regular expression found in output. Regex=[: error:] 0.66 sec . And 3 more. ### Failing tests:; - [projectroot.runtutorials.tutorial_multicore_mp101_fillNtuples](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/154333/testReport/projectroot/runtutorials/tutorial_multicore_mp101_fillNtuples/); - [projectroot.runtutorials.tutorial_multicore_mt101_fillNtuples](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/154333/testReport/projectroot/runtutorials/tutorial_multicore_mt101_fillNtuples/); - [projectroot.runtutorials.tutorial_roofit_rf1,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/10910#issuecomment-1246934049:2052,error,error,2052,https://root.cern,https://github.com/root-project/root/pull/10910#issuecomment-1246934049,1,['error'],['error']
Availability,...........................***Failed Error regular expression found in output. Regex=[: error:] 0.82 sec ; - [2022-09-02T04:57:50.736Z] 787/2403 Test #493: tutorial-dataframe-df018_customActions ............................................................***Failed Error regular expression found in output. Regex=[: error:] 1.72 sec ; - [2022-09-02T04:57:51.290Z] 789/2403 Test #500: tutorial-dataframe-df025_RNode ....................................................................***Failed Error regular expression found in output. Regex=[: error:] 0.46 sec ; - [2022-09-02T04:57:51.290Z] 790/2403 Test #497: tutorial-dataframe-df022_useKahan .................................................................***Failed Error regular expression found in output. Regex=[: error:] 1.63 sec ; - [2022-09-02T04:57:51.551Z] 791/2403 Test #501: tutorial-dataframe-df027_SQliteDependencyOverVersion ..............................................***Failed Error regular expression found in output. Regex=[: error:] 0.48 sec ; - [2022-09-02T04:57:51.816Z] 793/2403 Test #502: tutorial-dataframe-df028_SQliteIPLocation .........................................................***Failed Error regular expression found in output. Regex=[: error:] 0.53 sec ; - [2022-09-02T04:57:52.108Z] 794/2403 Test #503: tutorial-dataframe-df029_SQlitePlatformDistribution ...............................................***Failed Error regular expression found in output. Regex=[: error:] 0.63 sec ; - [2022-09-02T04:57:52.108Z] 795/2403 Test #504: tutorial-dataframe-df030_SQliteVersionsOfROOT .....................................................***Failed Error regular expression found in output. Regex=[: error:] 0.55 sec ; - [2022-09-02T04:58:04.140Z] 968/2403 Test #673: tutorial-graphs-timeSeriesFromCSV_TDF .............................................................***Failed Error regular expression found in output. Regex=[: error:] 0.48 sec . And 2 more. ### Failing tests:; - [projectroot.runtutorials.tutorial_,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/10910#issuecomment-1235072331:1611,error,error,1611,https://root.cern,https://github.com/root-project/root/pull/10910#issuecomment-1235072331,1,['error'],['error']
Availability,...........................***Failed Error regular expression found in output. Regex=[: error:] 0.82 sec ; - [2022-09-21T11:58:31.030Z] 655/2349 Test #534: tutorial-fitsio-FITS_tutorial3 ....................................................................***Failed Error regular expression found in output. Regex=[: error:] 0.64 sec ; - [2022-09-21T11:59:31.220Z] 913/2349 Test #798: tutorial-multicore-mp201_parallelHistoFill ........................................................***Failed Error regular expression found in output. Regex=[: error:] 0.71 sec ; - [2022-09-21T11:59:32.828Z] 916/2349 Test #802: tutorial-multicore-mt103_fillNtupleFromMultipleThreads ............................................***Failed Error regular expression found in output. Regex=[: error:] 0.85 sec ; - [2022-09-21T11:59:34.387Z] 920/2349 Test #805: tutorial-multicore-mt304_fillHistos ...............................................................***Failed Error regular expression found in output. Regex=[: error:] 0.53 sec ; - [2022-09-21T11:59:35.138Z] 921/2349 Test #807: tutorial-multicore-mtbb101_fillNtuples ............................................................***Failed Error regular expression found in output. Regex=[: error:] 0.77 sec ; - [2022-09-21T11:59:35.138Z] 922/2349 Test #808: tutorial-multicore-mtbb201_parallelHistoFill ......................................................***Failed Error regular expression found in output. Regex=[: error:] 0.77 sec ; - [2022-09-21T12:01:10.225Z] 1072/2349 Test #962: tutorial-spectrum-Src .............................................................................***Failed Error regular expression found in output. Regex=[: error:] 0.66 sec ; - [2022-09-21T12:01:10.943Z] 1074/2349 Test #963: tutorial-spectrum-Src2 ............................................................................***Failed Error regular expression found in output. Regex=[: error:] 0.67 sec . And 3 more. ### Warnings:; - [2022-09-21T11:46:16.274Z] /Users/sftn,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/10910#issuecomment-1253647669:1596,error,error,1596,https://root.cern,https://github.com/root-project/root/pull/10910#issuecomment-1253647669,1,['error'],['error']
Availability,...........................***Failed Error regular expression found in output. Regex=[: error:] 0.85 sec ; - [2022-09-02T15:20:20.327Z] 779/2403 Test #489: tutorial-dataframe-df014_CSVDataSource ............................................................***Failed Error regular expression found in output. Regex=[: error:] 0.47 sec ; - [2022-09-02T15:20:22.340Z] 785/2403 Test #493: tutorial-dataframe-df018_customActions ............................................................***Failed Error regular expression found in output. Regex=[: error:] 1.90 sec ; - [2022-09-02T15:20:23.264Z] 788/2403 Test #497: tutorial-dataframe-df022_useKahan .................................................................***Failed Error regular expression found in output. Regex=[: error:] 1.53 sec ; - [2022-09-02T15:20:23.264Z] 791/2403 Test #500: tutorial-dataframe-df025_RNode ....................................................................***Failed Error regular expression found in output. Regex=[: error:] 0.71 sec ; - [2022-09-02T15:20:23.556Z] 792/2403 Test #501: tutorial-dataframe-df027_SQliteDependencyOverVersion ..............................................***Failed Error regular expression found in output. Regex=[: error:] 0.55 sec ; - [2022-09-02T15:20:23.823Z] 793/2403 Test #502: tutorial-dataframe-df028_SQliteIPLocation .........................................................***Failed Error regular expression found in output. Regex=[: error:] 0.42 sec ; - [2022-09-02T15:20:23.823Z] 794/2403 Test #503: tutorial-dataframe-df029_SQlitePlatformDistribution ...............................................***Failed Error regular expression found in output. Regex=[: error:] 0.46 sec ; - [2022-09-02T15:20:23.823Z] 795/2403 Test #504: tutorial-dataframe-df030_SQliteVersionsOfROOT .....................................................***Failed Error regular expression found in output. Regex=[: error:] 0.49 sec ; - [2022-09-02T15:20:36.166Z] 968/2403 Test #673: tutorial-graphs-time,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/10910#issuecomment-1235640137:1383,error,error,1383,https://root.cern,https://github.com/root-project/root/pull/10910#issuecomment-1235640137,1,['error'],['error']
Availability,...........................***Failed Error regular expression found in output. Regex=[: error:] 0.85 sec ; - [2022-09-14T14:16:55.207Z] 656/2349 Test #534: tutorial-fitsio-FITS_tutorial3 ....................................................................***Failed Error regular expression found in output. Regex=[: error:] 0.68 sec ; - [2022-09-14T14:17:53.199Z] 913/2349 Test #798: tutorial-multicore-mp201_parallelHistoFill ........................................................***Failed Error regular expression found in output. Regex=[: error:] 0.80 sec ; - [2022-09-14T14:17:55.534Z] 915/2349 Test #802: tutorial-multicore-mt103_fillNtupleFromMultipleThreads ............................................***Failed Error regular expression found in output. Regex=[: error:] 1.03 sec ; - [2022-09-14T14:17:56.319Z] 919/2349 Test #805: tutorial-multicore-mt304_fillHistos ...............................................................***Failed Error regular expression found in output. Regex=[: error:] 0.59 sec ; - [2022-09-14T14:17:57.174Z] 921/2349 Test #807: tutorial-multicore-mtbb101_fillNtuples ............................................................***Failed Error regular expression found in output. Regex=[: error:] 0.86 sec ; - [2022-09-14T14:17:57.747Z] 922/2349 Test #808: tutorial-multicore-mtbb201_parallelHistoFill ......................................................***Failed Error regular expression found in output. Regex=[: error:] 0.88 sec ; - [2022-09-14T14:19:37.432Z] 1072/2349 Test #962: tutorial-spectrum-Src .............................................................................***Failed Error regular expression found in output. Regex=[: error:] 0.67 sec ; - [2022-09-14T14:19:37.952Z] 1076/2349 Test #963: tutorial-spectrum-Src2 ............................................................................***Failed Error regular expression found in output. Regex=[: error:] 0.66 sec . And 3 more. ### Failing tests:; - [projectroot.runtutorials.tutoria,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/10910#issuecomment-1246934049:1596,error,error,1596,https://root.cern,https://github.com/root-project/root/pull/10910#issuecomment-1246934049,1,['error'],['error']
Availability,...........................***Failed Error regular expression found in output. Regex=[: error:] 0.87 sec ; - [2022-08-31T13:14:06.058Z] 786/2403 Test #493: tutorial-dataframe-df018_customActions ............................................................***Failed Error regular expression found in output. Regex=[: error:] 1.90 sec ; - [2022-08-31T13:14:06.663Z] 787/2403 Test #497: tutorial-dataframe-df022_useKahan .................................................................***Failed Error regular expression found in output. Regex=[: error:] 1.58 sec ; - [2022-08-31T13:14:07.214Z] 790/2403 Test #500: tutorial-dataframe-df025_RNode ....................................................................***Failed Error regular expression found in output. Regex=[: error:] 0.54 sec ; - [2022-08-31T13:14:07.483Z] 792/2403 Test #502: tutorial-dataframe-df028_SQliteIPLocation .........................................................***Failed Error regular expression found in output. Regex=[: error:] 0.41 sec ; - [2022-08-31T13:14:07.483Z] 793/2403 Test #501: tutorial-dataframe-df027_SQliteDependencyOverVersion ..............................................***Failed Error regular expression found in output. Regex=[: error:] 0.46 sec ; - [2022-08-31T13:14:07.773Z] 795/2403 Test #503: tutorial-dataframe-df029_SQlitePlatformDistribution ...............................................***Failed Error regular expression found in output. Regex=[: error:] 0.47 sec ; - [2022-08-31T13:14:08.070Z] 796/2403 Test #504: tutorial-dataframe-df030_SQliteVersionsOfROOT .....................................................***Failed Error regular expression found in output. Regex=[: error:] 0.52 sec ; - [2022-08-31T13:14:19.579Z] 969/2403 Test #673: tutorial-graphs-timeSeriesFromCSV_TDF .............................................................***Failed Error regular expression found in output. Regex=[: error:] 0.45 sec . And 2 more. ### Failing tests:; - [projectroot.runtutorials.tutorial_,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/10910#issuecomment-1232937826:1611,error,error,1611,https://root.cern,https://github.com/root-project/root/pull/10910#issuecomment-1232937826,1,['error'],['error']
Availability,...........................***Failed Error regular expression found in output. Regex=[: error:] 0.88 sec ; - [2020-06-03T16:25:15.661Z] 795/2079 Test #682: tutorial-multicore-imt001_parBranchProcessing .....................................................***Failed Error regular expression found in output. Regex=[: error:] 0.98 sec ; - [2020-06-03T16:25:22.888Z] 811/2079 Test #708: tutorial-roofit-rf105_funcbinding .................................................................***Failed Error regular expression found in output. Regex=[: error:] 1.08 sec ; - [2020-06-03T16:26:39.548Z] 976/2079 Test #879: tutorial-tmva-tmva003_RReader .....................................................................***Failed Error regular expression found in output. Regex=[: error:] 3.00 sec ; - [2020-06-03T16:26:40.348Z] 977/2079 Test #880: tutorial-tmva-tmva004_RStandardScaler .............................................................***Failed Error regular expression found in output. Regex=[: error:] 2.04 sec . ### Warnings:; - [2020-06-03T16:19:28.580Z] /home/sftnight/build/workspace/root-pullrequests-build/root/core/metacling/src/TCling.cxx:1151:36: warning: unused variable ‘FE’ [-Wunused-variable] . ### Failing tests:; - [projectroot.bindings.pyroot_experimental.pythonizations.test.pyunittests_pyroot_numbadeclare](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/84931/testReport/projectroot.bindings.pyroot_experimental.pythonizations/test/pyunittests_pyroot_numbadeclare/); - [projectroot.tree.dataframe.test.gtest_tree_dataframe_test_dataframe_display](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/84931/testReport/projectroot.tree.dataframe/test/gtest_tree_dataframe_test_dataframe_display/); - [projectroot.runtutorials.tutorial_dataframe_df018_customActions](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/84931/testReport/projectroot/runtutorials/tutorial_dataframe_df018_customActions/); - [projec,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/5094#issuecomment-638318301:1990,error,error,1990,https://root.cern,https://github.com/root-project/root/pull/5094#issuecomment-638318301,1,['error'],['error']
Availability,...........................***Failed Error regular expression found in output. Regex=[: error:] 0.88 sec ; - [2020-09-29T17:29:45.797Z] 764/2080 Test #499: tutorial-graphics-gaxis3 ..........................................................................***Failed Error regular expression found in output. Regex=[: error:] 1.07 sec ; - [2020-09-29T17:29:47.396Z] 791/2080 Test #528: tutorial-graphs-gerrors ...........................................................................***Failed Error regular expression found in output. Regex=[: error:] 0.77 sec ; - [2020-09-29T17:29:51.527Z] 863/2080 Test #601: tutorial-hist-reverseaxis .........................................................................***Failed Error regular expression found in output. Regex=[: error:] 0.78 sec ; - [2020-09-29T17:29:52.560Z] 882/2080 Test #613: tutorial-hist-xyplot ..............................................................................***Failed Error regular expression found in output. Regex=[: error:] 0.94 sec ; - [2020-09-29T17:29:58.035Z] 955/2080 Test #671: tutorial-math-multidimSampling ....................................................................***Failed Error regular expression found in output. Regex=[: error:] 3.20 sec . And 8 more. ### Failing tests:; - [projectroot.runtutorials.tutorial_multicore_mp104_processH1](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/97350/testReport/projectroot/runtutorials/tutorial_multicore_mp104_processH1/); - [projectroot.runtutorials.tutorial_roofit_rf104_classfactory](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/97350/testReport/projectroot/runtutorials/tutorial_roofit_rf104_classfactory/); - [projectroot.runtutorials.tutorial_fitsio_FITS_tutorial1](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/97350/testReport/projectroot/runtutorials/tutorial_fitsio_FITS_tutorial1/); - [projectroot.runtutorials.tutorial_fitsio_FITS_tutorial6](https://lcgapp-ser,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/6445#issuecomment-700871768:2297,error,error,2297,https://root.cern,https://github.com/root-project/root/pull/6445#issuecomment-700871768,1,['error'],['error']
Availability,...........................***Failed Error regular expression found in output. Regex=[: error:] 0.91 sec ; - [2023-05-16T19:16:27.036Z] 819/2442 Test #504: tutorial-dataframe-df012_DefinesAndFiltersAsStrings ...............................................***Failed Error regular expression found in output. Regex=[: error:] 8.02 sec ; - [2023-05-16T19:16:38.508Z] 873/2442 Test #575: tutorial-foam-foam_demopers .......................................................................***Failed Error regular expression found in output. Regex=[: error:] 0.41 sec ; - [2023-05-16T19:16:38.508Z] 876/2442 Test #576: tutorial-foam-foam_kanwa ..........................................................................***Failed Error regular expression found in output. Regex=[: error:] 0.44 sec ; - [2023-05-16T19:16:40.961Z] 916/2442 Test #612: tutorial-graphics-AtlasExample ....................................................................***Failed Error regular expression found in output. Regex=[: error:] 0.47 sec ; - [2023-05-16T19:16:41.850Z] 935/2442 Test #623: tutorial-graphics-earth ...........................................................................***Failed Error regular expression found in output. Regex=[: error:] 0.55 sec ; - [2023-05-16T19:16:42.924Z] 966/2442 Test #658: tutorial-graphs-approx ............................................................................***Failed Error regular expression found in output. Regex=[: error:] 0.47 sec . And 57 more. ### Failing tests:; - [projectroot.runtutorials.tutorial_foam_foam_demo](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/174694/testReport/projectroot/runtutorials/tutorial_foam_foam_demo/); - [projectroot.runtutorials.tutorial_cont_cnt001_basictseq](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/174694/testReport/projectroot/runtutorials/tutorial_cont_cnt001_basictseq/); - [projectroot.runtutorials.tutorial_dataframe_df006_ranges](https://lcgapp-services.c,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/11027#issuecomment-1550239560:2066,error,error,2066,https://root.cern,https://github.com/root-project/root/pull/11027#issuecomment-1550239560,1,['error'],['error']
Availability,...........................***Failed Error regular expression found in output. Regex=[: error:] 0.94 sec ; - [2020-09-29T17:29:40.839Z] 695/2080 Test #437: tutorial-fitsio-FITS_tutorial6 ....................................................................***Failed Error regular expression found in output. Regex=[: error:] 1.13 sec ; - [2020-09-29T17:29:41.117Z] 703/2080 Test #439: tutorial-fitsio-FITS_tutorial8 ....................................................................***Failed Error regular expression found in output. Regex=[: error:] 1.13 sec ; - [2020-09-29T17:29:42.952Z] 725/2080 Test #462: tutorial-gl-glh3c .................................................................................***Failed Error regular expression found in output. Regex=[: error:] 0.99 sec ; - [2020-09-29T17:29:45.539Z] 759/2080 Test #498: tutorial-graphics-gaxis2 ..........................................................................***Failed Error regular expression found in output. Regex=[: error:] 0.88 sec ; - [2020-09-29T17:29:45.797Z] 764/2080 Test #499: tutorial-graphics-gaxis3 ..........................................................................***Failed Error regular expression found in output. Regex=[: error:] 1.07 sec ; - [2020-09-29T17:29:47.396Z] 791/2080 Test #528: tutorial-graphs-gerrors ...........................................................................***Failed Error regular expression found in output. Regex=[: error:] 0.77 sec ; - [2020-09-29T17:29:51.527Z] 863/2080 Test #601: tutorial-hist-reverseaxis .........................................................................***Failed Error regular expression found in output. Regex=[: error:] 0.78 sec ; - [2020-09-29T17:29:52.560Z] 882/2080 Test #613: tutorial-hist-xyplot ..............................................................................***Failed Error regular expression found in output. Regex=[: error:] 0.94 sec ; - [2020-09-29T17:29:58.035Z] 955/2080 Test #671: tutorial-math-multid,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/6445#issuecomment-700871768:1385,error,error,1385,https://root.cern,https://github.com/root-project/root/pull/6445#issuecomment-700871768,1,['error'],['error']
Availability,...........................***Failed Error regular expression found in output. Regex=[: error:] 0.99 sec ; - [2020-06-10T22:24:16.859Z] 613/2035 Test #359: tutorial-dataframe-df012_DefinesAndFiltersAsStrings ...............................................***Failed Error regular expression found in output. Regex=[: error:] 0.71 sec ; - [2020-06-10T22:24:17.374Z] 615/2035 Test #353: tutorial-dataframe-df005_fillAnyObject ............................................................***Failed Error regular expression found in output. Regex=[: error:] 1.98 sec ; - [2020-06-10T22:24:17.374Z] 616/2035 Test #352: tutorial-dataframe-df004_cutFlowReport ............................................................***Failed Error regular expression found in output. Regex=[: error:] 2.14 sec ; - [2020-06-10T22:24:17.631Z] 618/2035 Test #360: tutorial-dataframe-df013_InspectAnalysis ..........................................................***Failed Error regular expression found in output. Regex=[: error:] 1.14 sec ; - [2020-06-10T22:24:17.631Z] 619/2035 Test #355: tutorial-dataframe-df007_snapshot .................................................................***Failed Error regular expression found in output. Regex=[: error:] 2.16 sec ; - [2020-06-10T22:24:18.146Z] 622/2035 Test #370: tutorial-dataframe-df023_aggregate ................................................................***Failed Error regular expression found in output. Regex=[: error:] 0.75 sec . And 15 more. ### Failing tests:; - [projectroot.runtutorials.tutorial_dataframe_df008_createDataSetFromScratch](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/86345/testReport/projectroot/runtutorials/tutorial_dataframe_df008_createDataSetFromScratch/); - [projectroot.runtutorials.tutorial_dataframe_df003_profiles](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/86345/testReport/projectroot/runtutorials/tutorial_dataframe_df003_profiles/); - [projectroot.runtutorials.tu,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/5094#issuecomment-642302848:2252,error,error,2252,https://root.cern,https://github.com/root-project/root/pull/5094#issuecomment-642302848,1,['error'],['error']
Availability,...........................***Failed Error regular expression found in output. Regex=[: error:] 0.99 sec ; - [2020-09-29T17:29:45.539Z] 759/2080 Test #498: tutorial-graphics-gaxis2 ..........................................................................***Failed Error regular expression found in output. Regex=[: error:] 0.88 sec ; - [2020-09-29T17:29:45.797Z] 764/2080 Test #499: tutorial-graphics-gaxis3 ..........................................................................***Failed Error regular expression found in output. Regex=[: error:] 1.07 sec ; - [2020-09-29T17:29:47.396Z] 791/2080 Test #528: tutorial-graphs-gerrors ...........................................................................***Failed Error regular expression found in output. Regex=[: error:] 0.77 sec ; - [2020-09-29T17:29:51.527Z] 863/2080 Test #601: tutorial-hist-reverseaxis .........................................................................***Failed Error regular expression found in output. Regex=[: error:] 0.78 sec ; - [2020-09-29T17:29:52.560Z] 882/2080 Test #613: tutorial-hist-xyplot ..............................................................................***Failed Error regular expression found in output. Regex=[: error:] 0.94 sec ; - [2020-09-29T17:29:58.035Z] 955/2080 Test #671: tutorial-math-multidimSampling ....................................................................***Failed Error regular expression found in output. Regex=[: error:] 3.20 sec . And 8 more. ### Failing tests:; - [projectroot.runtutorials.tutorial_multicore_mp104_processH1](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/97350/testReport/projectroot/runtutorials/tutorial_multicore_mp104_processH1/); - [projectroot.runtutorials.tutorial_roofit_rf104_classfactory](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/97350/testReport/projectroot/runtutorials/tutorial_roofit_rf104_classfactory/); - [projectroot.runtutorials.tutorial_fitsio_FITS_tutorial1],MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/6445#issuecomment-700871768:2069,error,error,2069,https://root.cern,https://github.com/root-project/root/pull/6445#issuecomment-700871768,1,['error'],['error']
Availability,...........................***Failed Error regular expression found in output. Regex=[: error:] 1.01 sec ; - [2022-09-02T04:21:20.724Z] 606/2346 Test #483: tutorial-dataframe-df027_SQliteDependencyOverVersion ..............................................***Failed Error regular expression found in output. Regex=[: error:] 1.04 sec ; - [2022-09-02T04:21:21.654Z] 607/2346 Test #484: tutorial-dataframe-df028_SQliteIPLocation .........................................................***Failed Error regular expression found in output. Regex=[: error:] 0.99 sec ; - [2022-09-02T04:21:22.590Z] 608/2346 Test #485: tutorial-dataframe-df029_SQlitePlatformDistribution ...............................................***Failed Error regular expression found in output. Regex=[: error:] 0.98 sec ; - [2022-09-02T04:21:23.526Z] 609/2346 Test #486: tutorial-dataframe-df030_SQliteVersionsOfROOT .....................................................***Failed Error regular expression found in output. Regex=[: error:] 0.97 sec ; - [2022-09-02T04:22:10.593Z] 776/2346 Test #655: tutorial-graphs-timeSeriesFromCSV_TDF .............................................................***Failed Error regular expression found in output. Regex=[: error:] 0.56 sec . And 2 more. ### Failing tests:; - [projectroot.runtutorials.tutorial_dataframe_df010_trivialDataSource](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/153522/testReport/projectroot/runtutorials/tutorial_dataframe_df010_trivialDataSource/); - [projectroot.runtutorials.tutorial_dataframe_df014_CSVDataSource](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/153522/testReport/projectroot/runtutorials/tutorial_dataframe_df014_CSVDataSource/); - [projectroot.runtutorials.tutorial_dataframe_df018_customActions](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/153522/testReport/projectroot/runtutorials/tutorial_dataframe_df018_customActions/); - [projectroot.runtutorials.tutoria,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/10910#issuecomment-1235066161:2282,error,error,2282,https://root.cern,https://github.com/root-project/root/pull/10910#issuecomment-1235066161,1,['error'],['error']
