quality_attribute,sentence,source,author,repo,version,id,keyword,matched_word,match_idx,filename,wiki,url,total_similar,target_keywords,target_matched_words,format_prompt,to_eliminate,reason
Testability,"// TODO; // For human readability, here is the content of the VCF:; /*; $ zcat learning/genomics/deepvariant/testdata/input/test_calls_from_vcf.vcf.gz; ##fileformat=VCFv4.2; ##contig=<ID=contigInHeaderWithCandidates,length=10>; ##contig=<ID=contigInHeaderNoCandidates,length=10>; #CHROM POS ID REF ALT QUAL FILTER INFO FORMAT default; contigInHeaderWithCandidates 3 . T G 60 PASS . GT ./.; contigNotInHeaderWithCandidates 1 . A G 60 PASS . GT ./.; */",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/variant_calling_test.cc:109,test,testdata,109,deepvariant/variant_calling_test.cc,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/variant_calling_test.cc,2,['test'],['testdata'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: // TODO; // For human readability, here is the content of the VCF:; /*; $ zcat learning/genomics/deepvariant/testdata/input/test_calls_from_vcf.vcf.gz; ##fileformat=VCFv4.2; ##contig=<ID=contigInHeaderWithCandidates,length=10>; ##contig=<ID=contigInHeaderNoCandidates,length=10>; #CHROM POS ID REF ALT QUAL FILTER INFO FORMAT default; contigInHeaderWithCandidates 3 . T G 60 PASS . GT ./.; contigNotInHeaderWithCandidates 1 . A G 60 PASS . GT ./.; */
",False,
Testability,"// Test CRAM formats.",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/third_party/nucleus/io/sam_writer_test.cc:3,Test,Test,3,third_party/nucleus/io/sam_writer_test.cc,,https://github.com/google/deepvariant/tree/v1.6.1/third_party/nucleus/io/sam_writer_test.cc,1,['Test'],['Test'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: // Test CRAM formats.
",False,
Testability,"// Test SAM, BAM, CRAM formats.",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/third_party/nucleus/io/sam_writer_test.cc:3,Test,Test,3,third_party/nucleus/io/sam_writer_test.cc,,https://github.com/google/deepvariant/tree/v1.6.1/third_party/nucleus/io/sam_writer_test.cc,1,['Test'],['Test'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: // Test SAM, BAM, CRAM formats.
",False,
Testability,"// Test a bunch of misc. queries.",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/third_party/nucleus/io/vcf_reader_test.cc:3,Test,Test,3,third_party/nucleus/io/vcf_reader_test.cc,,https://github.com/google/deepvariant/tree/v1.6.1/third_party/nucleus/io/vcf_reader_test.cc,1,['Test'],['Test'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: // Test a bunch of misc. queries.
",False,"The content consists of a single line with a comment that is part of a testing query. It does not contain any code snippets, logs, API documentation, or other programmatic elements. The text is a human-readable comment discussing testing."
Testability,"// Test a couple of files that are formatted differently but should have the; // same contents.",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/third_party/nucleus/io/reference_test.cc:3,Test,Test,3,third_party/nucleus/io/reference_test.cc,,https://github.com/google/deepvariant/tree/v1.6.1/third_party/nucleus/io/reference_test.cc,1,['Test'],['Test'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: // Test a couple of files that are formatted differently but should have the; // same contents.
",False,"The text contains complete, meaningful sentences in natural language."
Testability,"// Test checks that we can handle reads shorter than kmer. In this test; // Kmer size is set to 4, and the first read has size 3.",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/realigner/fast_pass_aligner_test.cc:3,Test,Test,3,deepvariant/realigner/fast_pass_aligner_test.cc,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/realigner/fast_pass_aligner_test.cc,2,"['Test', 'test']","['Test', 'test']","You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: // Test checks that we can handle reads shorter than kmer. In this test; // Kmer size is set to 4, and the first read has size 3.
",False,"The text includes a comment about a test checking read sizes and setting a kmer size, which is explanatory and in natural language."
Testability,"// Test compares aligned_quality field that is read from test_oq.sam with; // golden set.",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/third_party/nucleus/io/sam_reader_test.cc:3,Test,Test,3,third_party/nucleus/io/sam_reader_test.cc,,https://github.com/google/deepvariant/tree/v1.6.1/third_party/nucleus/io/sam_reader_test.cc,2,['Test'],['Test'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: // Test compares aligned_quality field that is read from test_oq.sam with; // golden set.
",False,"The text contains a comment which may be part of code, but it also includes descriptive content about testing and quality comparison. The comment is not solely code or log."
Testability,"// Test for unaligned read.",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/third_party/nucleus/util/utils_test.cc:3,Test,Test,3,third_party/nucleus/util/utils_test.cc,,https://github.com/google/deepvariant/tree/v1.6.1/third_party/nucleus/util/utils_test.cc,1,['Test'],['Test'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: // Test for unaligned read.
",False,
Testability,"// Test haplotype consists of read1 and read3. We check expected haplotype; // score and all read alignments.",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/realigner/fast_pass_aligner_test.cc:3,Test,Test,3,deepvariant/realigner/fast_pass_aligner_test.cc,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/realigner/fast_pass_aligner_test.cc,1,['Test'],['Test'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: // Test haplotype consists of read1 and read3. We check expected haplotype; // score and all read alignments.
",False,
Testability,"// Test max_fraction_snps_for_non_target_sample.",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/variant_calling_multisample_somatic_test.cc:3,Test,Test,3,deepvariant/variant_calling_multisample_somatic_test.cc,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/variant_calling_multisample_somatic_test.cc,1,['Test'],['Test'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: // Test max_fraction_snps_for_non_target_sample.
",False,
Testability,"// Test reference for most of the test. Some tests create a different; // reference sequence.",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/realigner/fast_pass_aligner_test.cc:3,Test,Test,3,deepvariant/realigner/fast_pass_aligner_test.cc,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/realigner/fast_pass_aligner_test.cc,3,"['Test', 'test']","['Test', 'test', 'tests']","You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: // Test reference for most of the test. Some tests create a different; // reference sequence.
",True,"The text appears to be code comments, possibly from a version control system like Git, containing references and sequences used in testing. Such metadata is typically generated by tools and should be filtered out."
Testability,"// Test simple properties of the counter itself. EXPECT_THAT chr_; // (const char[]) vs. reference_name (string) doesn't compile.",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/allelecounter_test.cc:3,Test,Test,3,deepvariant/allelecounter_test.cc,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/allelecounter_test.cc,1,['Test'],['Test'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: // Test simple properties of the counter itself. EXPECT_THAT chr_; // (const char[]) vs. reference_name (string) doesn't compile.
",True,"The text contains code snippets, possibly including keywords like 'chr_' and mentions compilation issues which are related to programming logs or error messages."
Testability,"// Test that all AlleleCount objects are initialized properly.",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/allelecounter_test.cc:3,Test,Test,3,deepvariant/allelecounter_test.cc,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/allelecounter_test.cc,1,['Test'],['Test'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: // Test that all AlleleCount objects are initialized properly.
",False,"The text is a comment indicating a test case, which is meaningful human-readable content."
Testability,"// Test that assert is raised if aux_field_handling is not set together with; // use_original_base_quality_scores.",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/third_party/nucleus/io/sam_reader_test.cc:3,Test,Test,3,third_party/nucleus/io/sam_reader_test.cc,,https://github.com/google/deepvariant/tree/v1.6.1/third_party/nucleus/io/sam_reader_test.cc,2,"['Test', 'assert']","['Test', 'assert']","You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: // Test that assert is raised if aux_field_handling is not set together with; // use_original_base_quality_scores.
",False,
Testability,"// Test that assert is raised if aux_fields_to_keep doesn't contain OQ when; // use_original_base_quality_scores.",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/third_party/nucleus/io/sam_reader_test.cc:3,Test,Test,3,third_party/nucleus/io/sam_reader_test.cc,,https://github.com/google/deepvariant/tree/v1.6.1/third_party/nucleus/io/sam_reader_test.cc,2,"['Test', 'assert']","['Test', 'assert']","You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: // Test that assert is raised if aux_fields_to_keep doesn't contain OQ when; // use_original_base_quality_scores.
",False,The text contains a comment which is a natural language sentence explaining the condition for raising an assertion. It discusses the concept of using original quality scores and mentions the importance of including OQ in aux_fields_to_keep. This is explanatory content that should not be filtered out.
Testability,"// Test that ssw_alignment_score_threshold does not go negative if similarity; // threshold is less than 0.5.",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/realigner/fast_pass_aligner_test.cc:3,Test,Test,3,deepvariant/realigner/fast_pass_aligner_test.cc,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/realigner/fast_pass_aligner_test.cc,1,['Test'],['Test'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: // Test that ssw_alignment_score_threshold does not go negative if similarity; // threshold is less than 0.5.
",False,The text contains a human-readable comment explaining the threshold for alignment scores.
Testability,"// Test that the caller respects our requested fraction of ref sites.",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/variant_calling_multisample_trio_test.cc:3,Test,Test,3,deepvariant/variant_calling_multisample_trio_test.cc,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/variant_calling_multisample_trio_test.cc,2,['Test'],['Test'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: // Test that the caller respects our requested fraction of ref sites.
",True,"The text is a comment indicating a test case, which may be considered code-related or programmatic in nature."
Testability,"// Test that the fractional sampler produces approximately fraction * n_trials; // Keep()=true values over a large number of trials.",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/third_party/nucleus/util/samplers_test.cc:3,Test,Test,3,third_party/nucleus/util/samplers_test.cc,,https://github.com/google/deepvariant/tree/v1.6.1/third_party/nucleus/util/samplers_test.cc,1,['Test'],['Test'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: // Test that the fractional sampler produces approximately fraction * n_trials; // Keep()=true values over a large number of trials.
",False,
Testability,"// Test that the reference variant call is coming back well formatted.",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/variant_calling_multisample_trio_test.cc:3,Test,Test,3,deepvariant/variant_calling_multisample_trio_test.cc,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/variant_calling_multisample_trio_test.cc,2,['Test'],['Test'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: // Test that the reference variant call is coming back well formatted.
",False,"The content is a comment indicating a test case and does not consist of code snippets, logs, API docs, etc."
Testability,"// Test that we can emit intervals base 1",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/third_party/nucleus/util/utils_test.cc:3,Test,Test,3,third_party/nucleus/util/utils_test.cc,,https://github.com/google/deepvariant/tree/v1.6.1/third_party/nucleus/util/utils_test.cc,1,['Test'],['Test'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: // Test that we can emit intervals base 1
",False,
Testability,"// Test that we get the right counts when a read contains a substitution; // immediately followed by an indel.",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/allelecounter_test.cc:3,Test,Test,3,deepvariant/allelecounter_test.cc,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/allelecounter_test.cc,1,['Test'],['Test'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: // Test that we get the right counts when a read contains a substitution; // immediately followed by an indel.
",True,"The text consists of code comments, which are not meaningful human-readable sentences and are likely related to programming or debugging."
Testability,"// Test that we handle N reference bases correctly. This involves checking; // that we can count reads that have a canonical base at a reference N. It; // also checks that we handle deletion alleles that span reference N bases.; // Note that we have to use ""chr2"" which contains an N in the reference; // ""CGCTNCG..."" is the start of chr2.",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/allelecounter_test.cc:3,Test,Test,3,deepvariant/allelecounter_test.cc,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/allelecounter_test.cc,1,['Test'],['Test'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: // Test that we handle N reference bases correctly. This involves checking; // that we can count reads that have a canonical base at a reference N. It; // also checks that we handle deletion alleles that span reference N bases.; // Note that we have to use ""chr2"" which contains an N in the reference; // ""CGCTNCG..."" is the start of chr2.
",False,
