quality_attribute,keyword,matched_word,sentence,source,filename,author,repo,version,wiki,url
Integrability,message,message,# Capture _any_ python error message,MatchSource.CODE_COMMENT,psi4/run_psi4.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/run_psi4.py#:~:text=%23%20Capture%20_any_%20python%20error%20message
Integrability,message,message,# extract exception message and print it in a box for attention,MatchSource.CODE_COMMENT,psi4/run_psi4.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/run_psi4.py#:~:text=%23%20extract%20exception%20message%20and%20print%20it%20in%20a%20box%20for%20attention
Modifiability,plugin,plugins,# For plugins,MatchSource.CODE_COMMENT,psi4/run_psi4.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/run_psi4.py#:~:text=%23%20For%20plugins
Modifiability,plugin,plugin,Creates a new directory with files for writing a new plugin,MatchSource.CODE_COMMENT,psi4/run_psi4.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/run_psi4.py#:~:text=Creates%20a%20new%20directory%20with%20files%20for%20writing%20a%20new%20plugin
Modifiability,plugin,plugin-name,">>> psi4 --plugin-name mygreatcode --plugin-template mointegrals""""""",MatchSource.CODE_COMMENT,psi4/run_psi4.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/run_psi4.py#:~:text=%3E%3E%3E%20psi4%20--plugin-name%20mygreatcode%20--plugin-template%20mointegrals%22%22%22
Modifiability,plugin,plugin,Generates a CMake command for building a plugin against this Psi4 installation,MatchSource.CODE_COMMENT,psi4/run_psi4.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/run_psi4.py#:~:text=Generates%20a%20CMake%20command%20for%20building%20a%20plugin%20against%20this%20Psi4%20installation
Modifiability,plugin,plugin-compile,>>> `psi4 --plugin-compile`,MatchSource.CODE_COMMENT,psi4/run_psi4.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/run_psi4.py#:~:text=%3E%3E%3E%20%60psi4%20--plugin-compile%60
Performance,load,loading,"""""""Generates the path to PsiAPI loading",MatchSource.CODE_COMMENT,psi4/run_psi4.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/run_psi4.py#:~:text=%22%22%22Generates%20the%20path%20to%20PsiAPI%20loading
Safety,safe,safe,"""""""Generates a one-line bash command (safe for command substitution) to source correct """"""",MatchSource.CODE_COMMENT,psi4/run_psi4.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/run_psi4.py#:~:text=%22%22%22Generates%20a%20one-line%20bash%20command%20%28safe%20for%20command%20substitution%29%20to%20source%20correct%20%22%22%22
Testability,test,tested,# not tested after pathlib adjustments,MatchSource.CODE_COMMENT,psi4/run_psi4.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/run_psi4.py#:~:text=%23%20not%20tested%20after%20pathlib%20adjustments
Availability,avail,available,"command available in environment, *no_git_cmd_result* returned",MatchSource.CODE_COMMENT,psi4/versioner.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/versioner.py#:~:text=command%20available%20in%20environment%2C%20%2Ano_git_cmd_result%2A%20returned
Availability,avail,available,"# most likely, git command not available",MatchSource.CODE_COMMENT,psi4/versioner.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/versioner.py#:~:text=%23%20most%20likely%2C%20git%20command%20not%20available
Availability,error,errors,raised errors are preferred to incomplete return dictionary,MatchSource.CODE_COMMENT,psi4/versioner.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/versioner.py#:~:text=raised%20errors%20are%20preferred%20to%20incomplete%20return%20dictionary
Availability,mainten,maintenance,"""""""Undefining version as development snapshots not allowed on maintenance branch: {} (rejected computed)""""""",MatchSource.CODE_COMMENT,psi4/versioner.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/versioner.py#:~:text=%22%22%22Undefining%20version%20as%20development%20snapshots%20not%20allowed%20on%20maintenance%20branch%3A%20%7B%7D%20%28rejected%20computed%29%22%22%22
Availability,mainten,maintenance,0 for maintenance release 1,MatchSource.CODE_COMMENT,psi4/versioner.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/versioner.py#:~:text=0%20for%20maintenance%20release%201
Deployability,release,release,1) for a backward release series,MatchSource.CODE_COMMENT,psi4/versioner.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/versioner.py#:~:text=1%29%20for%20a%20backward%20release%20series
Deployability,release,release,"""""""Blindly (no git) accepting release version: {} (recorded)""""""",MatchSource.CODE_COMMENT,psi4/versioner.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/versioner.py#:~:text=%22%22%22Blindly%20%28no%20git%29%20accepting%20release%20version%3A%20%7B%7D%20%28recorded%29%22%22%22
Deployability,release,release,# assumes that zip only comes from [pre]release,MatchSource.CODE_COMMENT,psi4/versioner.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/versioner.py#:~:text=%23%20assumes%20that%20zip%20only%20comes%20from%20%5Bpre%5Drelease
Deployability,release,releases,dummy 999 that at least gets them sorted correctly between releases and,MatchSource.CODE_COMMENT,psi4/versioner.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/versioner.py#:~:text=dummy%20999%20that%20at%20least%20gets%20them%20sorted%20correctly%20between%20releases%20and
Deployability,release,release,release 1,MatchSource.CODE_COMMENT,psi4/versioner.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/versioner.py#:~:text=release%201
Deployability,release,release,0 for maintenance release 1,MatchSource.CODE_COMMENT,psi4/versioner.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/versioner.py#:~:text=0%20for%20maintenance%20release%201
Deployability,release,release,formatstring = '{version} {{{branch}}} {githash} {cmake} {clean} {release} {lastrel} <-- {versionlong}',MatchSource.CODE_COMMENT,psi4/versioner.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/versioner.py#:~:text=formatstring%20%3D%20%27%7Bversion%7D%20%7B%7B%7Bbranch%7D%7D%7D%20%7Bgithash%7D%20%7Bcmake%7D%20%7Bclean%7D%20%7Brelease%7D%20%7Blastrel%7D%20%3C--%20%7Bversionlong%7D%27
Deployability,release,release,release = 'release' if (__version_release == 'True') else ('prerelease' if (__version_prerelease == 'True') else ''),MatchSource.CODE_COMMENT,psi4/versioner.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/versioner.py#:~:text=release%20%3D%20%27release%27%20if%20%28__version_release%20%3D%3D%20%27True%27%29%20else%20%28%27prerelease%27%20if%20%28__version_prerelease%20%3D%3D%20%27True%27%29%20else%20%27%27%29
Deployability,release,release,release=release),MatchSource.CODE_COMMENT,psi4/versioner.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/versioner.py#:~:text=release%3Drelease%29
Deployability,release,release,"branch, clean, release, lastrel, cmake",MatchSource.CODE_COMMENT,psi4/versioner.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/versioner.py#:~:text=branch%2C%20clean%2C%20release%2C%20lastrel%2C%20cmake
Safety,predict,predict,Can't predict backward series from present prerelease,MatchSource.CODE_COMMENT,psi4/versioner.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/versioner.py#:~:text=Can%27t%20predict%20backward%20series%20from%20present%20prerelease
Security,hash,hash,"# * in case *no* tags (impossible in Psi4), --always gets at least hash",MatchSource.CODE_COMMENT,psi4/versioner.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/versioner.py#:~:text=%23%20%2A%20in%20case%20%2Ano%2A%20tags%20%28impossible%20in%20Psi4%29%2C%20--always%20gets%20at%20least%20hash
Security,hash,hash,# * get commits & hash info even if on tag using --long,MatchSource.CODE_COMMENT,psi4/versioner.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/versioner.py#:~:text=%23%20%2A%20get%20commits%20%26%20hash%20info%20even%20if%20on%20tag%20using%20--long
Security,hash,hash,"""""""Amazing, this can't actually happen that git hash stored at git commit",MatchSource.CODE_COMMENT,psi4/versioner.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/versioner.py#:~:text=%22%22%22Amazing%2C%20this%20can%27t%20actually%20happen%20that%20git%20hash%20stored%20at%20git%20commit
Security,hash,hashes,"""""""Undefining version for irreconcilable hashes: {} (computed) vs {} (recorded)""""""",MatchSource.CODE_COMMENT,psi4/versioner.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/versioner.py#:~:text=%22%22%22Undefining%20version%20for%20irreconcilable%20hashes%3A%20%7B%7D%20%28computed%29%20vs%20%7B%7D%20%28recorded%29%22%22%22
Availability,down,down,"# * Note that this is a ""battening down the hatches"" for the many",MatchSource.CODE_COMMENT,psi4/__init__.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/__init__.py#:~:text=%23%20%2A%20Note%20that%20this%20is%20a%20%22battening%20down%20the%20hatches%22%20for%20the%20many
Deployability,install,installed,# * in figuring out psidatadir: envvar trumps staged/installed,MatchSource.CODE_COMMENT,psi4/__init__.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/__init__.py#:~:text=%23%20%2A%20in%20figuring%20out%20psidatadir%3A%20envvar%20trumps%20staged/installed
Modifiability,plugin,plugins,# Make official plugins accessible in input,MatchSource.CODE_COMMENT,psi4/__init__.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/__init__.py#:~:text=%23%20Make%20official%20plugins%20accessible%20in%20input
Modifiability,plugin,plugins,"Must be after endorsed plugins, honestly",MatchSource.CODE_COMMENT,psi4/__init__.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/__init__.py#:~:text=Must%20be%20after%20endorsed%20plugins%2C%20honestly
Modifiability,config,configured,# create initial psi4 from root to be configured later in extras,MatchSource.CODE_COMMENT,psi4/__init__.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/__init__.py#:~:text=%23%20create%20initial%20psi4%20from%20root%20to%20be%20configured%20later%20in%20extras
Security,access,accessible,# Make official plugins accessible in input,MatchSource.CODE_COMMENT,psi4/__init__.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/__init__.py#:~:text=%23%20Make%20official%20plugins%20accessible%20in%20input
Testability,log,logger,# Create a custom logger,MatchSource.CODE_COMMENT,psi4/__init__.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/__init__.py#:~:text=%23%20Create%20a%20custom%20logger
Deployability,integrat,integrated,# Python procedures like these can be run directly from the input file or integrated,MatchSource.CODE_COMMENT,psi4/driver/aliases.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/aliases.py#:~:text=%23%20Python%20procedures%20like%20these%20can%20be%20run%20directly%20from%20the%20input%20file%20or%20integrated
Energy Efficiency,energy,energy,"# with the energy(), etc",MatchSource.CODE_COMMENT,psi4/driver/aliases.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/aliases.py#:~:text=%23%20with%20the%20energy%28%29%2C%20etc
Integrability,wrap,wrappers,"""""""Module with high-level functions calling wrappers and driver",MatchSource.CODE_COMMENT,psi4/driver/aliases.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/aliases.py#:~:text=%22%22%22Module%20with%20high-level%20functions%20calling%20wrappers%20and%20driver
Integrability,integrat,integrated,# Python procedures like these can be run directly from the input file or integrated,MatchSource.CODE_COMMENT,psi4/driver/aliases.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/aliases.py#:~:text=%23%20Python%20procedures%20like%20these%20can%20be%20run%20directly%20from%20the%20input%20file%20or%20integrated
Integrability,rout,routines,routines by means of lines like those at the end,MatchSource.CODE_COMMENT,psi4/driver/aliases.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/aliases.py#:~:text=routines%20by%20means%20of%20lines%20like%20those%20at%20the%20end
Integrability,interface,interface,#  run directly in MRCC through the Psi4 interface) nevertheless have,MatchSource.CODE_COMMENT,psi4/driver/aliases.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/aliases.py#:~:text=%23%20%20run%20directly%20in%20MRCC%20through%20the%20Psi4%20interface%29%20nevertheless%20have
Safety,safe,safe,"#  safe (that is, consistent) to use the ""free"" values (e",MatchSource.CODE_COMMENT,psi4/driver/aliases.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/aliases.py#:~:text=%23%20%20safe%20%28that%20is%2C%20consistent%29%20to%20use%20the%20%22free%22%20values%20%28e
Testability,log,logic,This logic can be made smarter if needed,MatchSource.CODE_COMMENT,psi4/driver/aliases.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/aliases.py#:~:text=This%20logic%20can%20be%20made%20smarter%20if%20needed
Usability,simpl,simple,- simple modifications to existing methods,MatchSource.CODE_COMMENT,psi4/driver/aliases.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/aliases.py#:~:text=-%20simple%20modifications%20to%20existing%20methods
Availability,error,errors,"""""""Catch NumPy based import errors and suggest solutions",MatchSource.CODE_COMMENT,psi4/driver/constants.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/constants.py#:~:text=%22%22%22Catch%20NumPy%20based%20import%20errors%20and%20suggest%20solutions
Deployability,install,install,Please install NumPy to proceed,MatchSource.CODE_COMMENT,psi4/driver/constants.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/constants.py#:~:text=Please%20install%20NumPy%20to%20proceed
Deployability,install,installation,NumPy installation with a package manager can be accomplished by the following lines:,MatchSource.CODE_COMMENT,psi4/driver/constants.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/constants.py#:~:text=NumPy%20installation%20with%20a%20package%20manager%20can%20be%20accomplished%20by%20the%20following%20lines%3A
Deployability,install,install,- conda install numpy,MatchSource.CODE_COMMENT,psi4/driver/constants.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/constants.py#:~:text=-%20conda%20install%20numpy
Deployability,install,install,- sudo yum install numpy,MatchSource.CODE_COMMENT,psi4/driver/constants.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/constants.py#:~:text=-%20sudo%20yum%20install%20numpy
Deployability,install,install,- sudo apt-get install python-numpy,MatchSource.CODE_COMMENT,psi4/driver/constants.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/constants.py#:~:text=-%20sudo%20apt-get%20install%20python-numpy
Deployability,install,install,- brew install numpy,MatchSource.CODE_COMMENT,psi4/driver/constants.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/constants.py#:~:text=-%20brew%20install%20numpy
Testability,log,logging,# printing and logging formatting niceties,MatchSource.CODE_COMMENT,psi4/driver/constants.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/constants.py#:~:text=%23%20printing%20and%20logging%20formatting%20niceties
Availability,avail,available,is available,MatchSource.CODE_COMMENT,psi4/driver/diatomic.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/diatomic.py#:~:text=is%20available
Energy Efficiency,energy,energy,Fits a diatomic potential energy curve using a weighted least squares approach,MatchSource.CODE_COMMENT,psi4/driver/diatomic.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/diatomic.py#:~:text=Fits%20a%20diatomic%20potential%20energy%20curve%20using%20a%20weighted%20least%20squares%20approach
Energy Efficiency,energy,energy,"energy point, and then applies second order vibrational perturbation theory to obtain spectroscopic",MatchSource.CODE_COMMENT,psi4/driver/diatomic.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/diatomic.py#:~:text=energy%20point%2C%20and%20then%20applies%20second%20order%20vibrational%20perturbation%20theory%20to%20obtain%20spectroscopic
Energy Efficiency,energy,energy,"inputted data points, re, r0 and the first few energy levels, if matplotlib",MatchSource.CODE_COMMENT,psi4/driver/diatomic.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/diatomic.py#:~:text=inputted%20data%20points%2C%20re%2C%20r0%20and%20the%20first%20few%20energy%20levels%2C%20if%20matplotlib
Energy Efficiency,energy,energy,"# Default plot range, before considering energy levels",MatchSource.CODE_COMMENT,psi4/driver/diatomic.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/diatomic.py#:~:text=%23%20Default%20plot%20range%2C%20before%20considering%20energy%20levels
Energy Efficiency,energy,energy,# Plot vibrational energy levels,MatchSource.CODE_COMMENT,psi4/driver/diatomic.py,psi4,psi4,v1.9.1,http://psicode.org,https://github.com/psi4/psi4/tree/v1.9.1/psi4/driver/diatomic.py#:~:text=%23%20Plot%20vibrational%20energy%20levels
