id,filename,ext,embedding_no_type,element_type,constant,constant.name,constant.value,embedding,author,repo_name,tag,import,import.from,import.name,function.name,function.parameters,import.path,class.name,method.name,method.parameters,class.field,class.instance_field,method.type,function.type,function.docstring,field.name,class.base,field.default,method.decorator
qutip_qutip_v5.0.4,verner7efficient.py,python,"c = np.zeros(rk_extra_step, dtype=np.float64)",constant,"c = np.zeros(rk_extra_step, dtype=np.float64)",c,"np.zeros(rk_extra_step, dtype=np.float64)","Constant: c = np.zeros(rk_extra_step, dtype=np.float64)",qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,verner7efficient.py,python,"e = np.zeros(rk_step, dtype=np.float64)",constant,"e = np.zeros(rk_step, dtype=np.float64)",e,"np.zeros(rk_step, dtype=np.float64)","Constant: e = np.zeros(rk_step, dtype=np.float64)",qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,verner7efficient.py,python,"bi = np.zeros((rk_extra_step, denseout_order), dtype=np.float64)",constant,"bi = np.zeros((rk_extra_step, denseout_order), dtype=np.float64)",bi,"np.zeros((rk_extra_step, denseout_order), dtype=np.float64)","Constant: bi = np.zeros((rk_extra_step, denseout_order), dtype=np.float64)",qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,verner7efficient.py,python,"vern7_coeff = {'order': order, 'a': a, 'b': b, 'c': c, 'e': e, 'bi': bi}",constant,"vern7_coeff = {'order': order, 'a': a, 'b': b, 'c': c, 'e': e, 'bi': bi}",vern7_coeff,"{'order': order, 'a': a, 'b': b, 'c': c, 'e': e, 'bi': bi}","Constant: vern7_coeff = {'order': order, 'a': a, 'b': b, 'c': c, 'e': e, 'bi': bi}",qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,verner7efficient.py,python,numpy,import,,,,Import: numpy,qutip,qutip,v5.0.4,import numpy as np,,numpy,,,,,,,,,,,,,,,
,verner7efficient.py,python,,,,,,File: qutip\solver\integrator,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
,verner7efficient.py,python,,,,,,Directory: qutip\solver\integrator\verner7efficient.py,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,verner9efficient.py,python,"__all__ = [""vern9_coeff""]",constant,"__all__ = [""vern9_coeff""]",__all__,"[""vern9_coeff""]","Constant: __all__ = [""vern9_coeff""]",qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,verner9efficient.py,python,order = 9,constant,order = 9,order,9,Constant: order = 9,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,verner9efficient.py,python,rk_step = 16,constant,rk_step = 16,rk_step,16,Constant: rk_step = 16,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,verner9efficient.py,python,rk_extra_step = 26,constant,rk_extra_step = 26,rk_extra_step,26,Constant: rk_extra_step = 26,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,verner9efficient.py,python,denseout_order = 9,constant,denseout_order = 9,denseout_order,9,Constant: denseout_order = 9,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,verner9efficient.py,python,"bh = np.zeros(rk_step, dtype=np.float64)",constant,"bh = np.zeros(rk_step, dtype=np.float64)",bh,"np.zeros(rk_step, dtype=np.float64)","Constant: bh = np.zeros(rk_step, dtype=np.float64)",qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,verner9efficient.py,python,"a = np.zeros((rk_extra_step, rk_extra_step), dtype=np.float64)",constant,"a = np.zeros((rk_extra_step, rk_extra_step), dtype=np.float64)",a,"np.zeros((rk_extra_step, rk_extra_step), dtype=np.float64)","Constant: a = np.zeros((rk_extra_step, rk_extra_step), dtype=np.float64)",qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,verner9efficient.py,python,"b = np.zeros(rk_step, dtype=np.float64)",constant,"b = np.zeros(rk_step, dtype=np.float64)",b,"np.zeros(rk_step, dtype=np.float64)","Constant: b = np.zeros(rk_step, dtype=np.float64)",qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,verner9efficient.py,python,"c = np.zeros(rk_extra_step, dtype=np.float64)",constant,"c = np.zeros(rk_extra_step, dtype=np.float64)",c,"np.zeros(rk_extra_step, dtype=np.float64)","Constant: c = np.zeros(rk_extra_step, dtype=np.float64)",qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,verner9efficient.py,python,"e = np.zeros(rk_step, dtype=np.float64)",constant,"e = np.zeros(rk_step, dtype=np.float64)",e,"np.zeros(rk_step, dtype=np.float64)","Constant: e = np.zeros(rk_step, dtype=np.float64)",qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,verner9efficient.py,python,"bi = np.zeros((rk_extra_step, denseout_order), dtype=np.float64)",constant,"bi = np.zeros((rk_extra_step, denseout_order), dtype=np.float64)",bi,"np.zeros((rk_extra_step, denseout_order), dtype=np.float64)","Constant: bi = np.zeros((rk_extra_step, denseout_order), dtype=np.float64)",qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,verner9efficient.py,python,"vern9_coeff = {'order': order, 'a': a, 'b': b, 'c': c, 'e': e, 'bi': bi}",constant,"vern9_coeff = {'order': order, 'a': a, 'b': b, 'c': c, 'e': e, 'bi': bi}",vern9_coeff,"{'order': order, 'a': a, 'b': b, 'c': c, 'e': e, 'bi': bi}","Constant: vern9_coeff = {'order': order, 'a': a, 'b': b, 'c': c, 'e': e, 'bi': bi}",qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,verner9efficient.py,python,numpy,import,,,,Import: numpy,qutip,qutip,v5.0.4,import numpy as np,,numpy,,,,,,,,,,,,,,,
,verner9efficient.py,python,,,,,,File: qutip\solver\integrator,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
,verner9efficient.py,python,,,,,,Directory: qutip\solver\integrator\verner9efficient.py,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
,__init__.py,python,,,,,,File: qutip\solver\integrator,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
,__init__.py,python,,,,,,Directory: qutip\solver\integrator\__init__.py,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,transfertensor.py,python,"ttmsolve(dynmaps, state0, times, e_ops=(), num_learning=0, options=None)",function,,,,"Function: ttmsolve(dynmaps, state0, times, e_ops=(), num_learning=0, options=None)",qutip,qutip,v5.0.4,,,,ttmsolve,"(dynmaps, state0, times, e_ops=(), num_learning=0, options=None)",,,,,,,,,,,,,
qutip_qutip_v5.0.4,transfertensor.py,python,"_generatetensors(dynmaps, threshold)",function,,,,"Function: _generatetensors(dynmaps, threshold)",qutip,qutip,v5.0.4,,,,_generatetensors,"(dynmaps, threshold)",,,,,,,,,,,,,
qutip_qutip_v5.0.4,transfertensor.py,python,numpy,import,,,,Import: numpy,qutip,qutip,v5.0.4,import numpy as np,,numpy,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,transfertensor.py,python,time,import,,,,Import: time,qutip,qutip,v5.0.4,import time,,time,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,transfertensor.py,python,spre from qutip,import,,,,Import: spre from qutip,qutip,qutip,v5.0.4,"from qutip import spre, vector_to_operator, operator_to_vector, Result",qutip,spre,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,transfertensor.py,python,vector_to_operator from qutip,import,,,,Import: vector_to_operator from qutip,qutip,qutip,v5.0.4,"from qutip import spre, vector_to_operator, operator_to_vector, Result",qutip,vector_to_operator,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,transfertensor.py,python,operator_to_vector from qutip,import,,,,Import: operator_to_vector from qutip,qutip,qutip,v5.0.4,"from qutip import spre, vector_to_operator, operator_to_vector, Result",qutip,operator_to_vector,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,transfertensor.py,python,Result from qutip,import,,,,Import: Result from qutip,qutip,qutip,v5.0.4,"from qutip import spre, vector_to_operator, operator_to_vector, Result",qutip,Result,,,,,,,,,,,,,,,
,transfertensor.py,python,,,,,,File: qutip\solver\nonmarkov,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
,transfertensor.py,python,,,,,,Directory: qutip\solver\nonmarkov\transfertensor.py,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
,__init__.py,python,,,,,,File: qutip\solver\nonmarkov,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
,__init__.py,python,,,,,,Directory: qutip\solver\nonmarkov\__init__.py,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,itotaylor.py,python,EulerSODE.stepper = _sode.Euler,class_field,,,,Class field: EulerSODE.stepper = _sode.Euler,qutip,qutip,v5.0.4,,,,,,,EulerSODE,,,stepper = _sode.Euler,,,,,stepper,,_sode.Euler,
qutip_qutip_v5.0.4,itotaylor.py,python,EulerSODE.N_dw = 1,class_field,,,,Class field: EulerSODE.N_dw = 1,qutip,qutip,v5.0.4,,,,,,,EulerSODE,,,N_dw = 1,,,,,N_dw,,1,
qutip_qutip_v5.0.4,itotaylor.py,python,Milstein_SODE.stepper = _sode.Milstein,class_field,,,,Class field: Milstein_SODE.stepper = _sode.Milstein,qutip,qutip,v5.0.4,,,,,,,Milstein_SODE,,,stepper = _sode.Milstein,,,,,stepper,,_sode.Milstein,
qutip_qutip_v5.0.4,itotaylor.py,python,Milstein_SODE.N_dw = 1,class_field,,,,Class field: Milstein_SODE.N_dw = 1,qutip,qutip,v5.0.4,,,,,,,Milstein_SODE,,,N_dw = 1,,,,,N_dw,,1,
qutip_qutip_v5.0.4,itotaylor.py,python,"Taylor1_5_SODE.integrator_options = {
        ""dt"": 0.001,
        ""tol"": 1e-10,
        ""derr_dt"": 1e-6,
    }",class_field,,,,"Class field: Taylor1_5_SODE.integrator_options = {
        ""dt"": 0.001,
        ""tol"": 1e-10,
        ""derr_dt"": 1e-6,
    }",qutip,qutip,v5.0.4,,,,,,,Taylor1_5_SODE,,,"integrator_options = {
        ""dt"": 0.001,
        ""tol"": 1e-10,
        ""derr_dt"": 1e-6,
    }",,,,,integrator_options,,"{
        ""dt"": 0.001,
        ""tol"": 1e-10,
        ""derr_dt"": 1e-6,
    }",
qutip_qutip_v5.0.4,itotaylor.py,python,Taylor1_5_SODE.stepper = _sode.Taylor15,class_field,,,,Class field: Taylor1_5_SODE.stepper = _sode.Taylor15,qutip,qutip,v5.0.4,,,,,,,Taylor1_5_SODE,,,stepper = _sode.Taylor15,,,,,stepper,,_sode.Taylor15,
qutip_qutip_v5.0.4,itotaylor.py,python,Taylor1_5_SODE.N_dw = 2,class_field,,,,Class field: Taylor1_5_SODE.N_dw = 2,qutip,qutip,v5.0.4,,,,,,,Taylor1_5_SODE,,,N_dw = 2,,,,,N_dw,,2,
qutip_qutip_v5.0.4,itotaylor.py,python,Explicit1_5_SODE.stepper = _sode.Explicit15,class_field,,,,Class field: Explicit1_5_SODE.stepper = _sode.Explicit15,qutip,qutip,v5.0.4,,,,,,,Explicit1_5_SODE,,,stepper = _sode.Explicit15,,,,,stepper,,_sode.Explicit15,
qutip_qutip_v5.0.4,itotaylor.py,python,Explicit1_5_SODE.N_dw = 2,class_field,,,,Class field: Explicit1_5_SODE.N_dw = 2,qutip,qutip,v5.0.4,,,,,,,Explicit1_5_SODE,,,N_dw = 2,,,,,N_dw,,2,
qutip_qutip_v5.0.4,itotaylor.py,python,Implicit_Milstein_SODE.stepper = _sode.Milstein_imp,class_field,,,,Class field: Implicit_Milstein_SODE.stepper = _sode.Milstein_imp,qutip,qutip,v5.0.4,,,,,,,Implicit_Milstein_SODE,,,stepper = _sode.Milstein_imp,,,,,stepper,,_sode.Milstein_imp,
qutip_qutip_v5.0.4,itotaylor.py,python,Implicit_Milstein_SODE.N_dw = 1,class_field,,,,Class field: Implicit_Milstein_SODE.N_dw = 1,qutip,qutip,v5.0.4,,,,,,,Implicit_Milstein_SODE,,,N_dw = 1,,,,,N_dw,,1,
qutip_qutip_v5.0.4,itotaylor.py,python,"Implicit_Taylor1_5_SODE.integrator_options = {
        ""dt"": 0.001,
        ""tol"": 1e-10,
        ""solve_method"": None,
        ""solve_options"": {},
        ""deff_dt"": 1e-6
    }",class_field,,,,"Class field: Implicit_Taylor1_5_SODE.integrator_options = {
        ""dt"": 0.001,
        ""tol"": 1e-10,
        ""solve_method"": None,
        ""solve_options"": {},
        ""deff_dt"": 1e-6
    }",qutip,qutip,v5.0.4,,,,,,,Implicit_Taylor1_5_SODE,,,"integrator_options = {
        ""dt"": 0.001,
        ""tol"": 1e-10,
        ""solve_method"": None,
        ""solve_options"": {},
        ""deff_dt"": 1e-6
    }",,,,,integrator_options,,"{
        ""dt"": 0.001,
        ""tol"": 1e-10,
        ""solve_method"": None,
        ""solve_options"": {},
        ""deff_dt"": 1e-6
    }",
qutip_qutip_v5.0.4,itotaylor.py,python,Implicit_Taylor1_5_SODE.stepper = _sode.Taylor15_imp,class_field,,,,Class field: Implicit_Taylor1_5_SODE.stepper = _sode.Taylor15_imp,qutip,qutip,v5.0.4,,,,,,,Implicit_Taylor1_5_SODE,,,stepper = _sode.Taylor15_imp,,,,,stepper,,_sode.Taylor15_imp,
qutip_qutip_v5.0.4,itotaylor.py,python,Implicit_Taylor1_5_SODE.N_dw = 2,class_field,,,,Class field: Implicit_Taylor1_5_SODE.N_dw = 2,qutip,qutip,v5.0.4,,,,,,,Implicit_Taylor1_5_SODE,,,N_dw = 2,,,,,N_dw,,2,
qutip_qutip_v5.0.4,itotaylor.py,python,[property] Taylor1_5_SODE.options(self),class_method,,,,Class method: [property] Taylor1_5_SODE.options(self),qutip,qutip,v5.0.4,,,,,,,Taylor1_5_SODE,options,(self),,,,,,,,,property
qutip_qutip_v5.0.4,itotaylor.py,python,"[options.setter] Taylor1_5_SODE.options(self, new_options)",class_method,,,,"Class method: [options.setter] Taylor1_5_SODE.options(self, new_options)",qutip,qutip,v5.0.4,,,,,,,Taylor1_5_SODE,options,"(self, new_options)",,,,,,,,,options.setter
qutip_qutip_v5.0.4,itotaylor.py,python,[property] Implicit_Taylor1_5_SODE.options(self),class_method,,,,Class method: [property] Implicit_Taylor1_5_SODE.options(self),qutip,qutip,v5.0.4,,,,,,,Implicit_Taylor1_5_SODE,options,(self),,,,,,,,,property
qutip_qutip_v5.0.4,itotaylor.py,python,"[options.setter] Implicit_Taylor1_5_SODE.options(self, new_options)",class_method,,,,"Class method: [options.setter] Implicit_Taylor1_5_SODE.options(self, new_options)",qutip,qutip,v5.0.4,,,,,,,Implicit_Taylor1_5_SODE,options,"(self, new_options)",,,,,,,,,options.setter
qutip_qutip_v5.0.4,itotaylor.py,python,EulerSODE(_Explicit_Simple_Integrator),class,,,,Class: EulerSODE(_Explicit_Simple_Integrator),qutip,qutip,v5.0.4,,,,,,,EulerSODE,,,,,,,,,(_Explicit_Simple_Integrator),,
qutip_qutip_v5.0.4,itotaylor.py,python,Milstein_SODE(_Explicit_Simple_Integrator),class,,,,Class: Milstein_SODE(_Explicit_Simple_Integrator),qutip,qutip,v5.0.4,,,,,,,Milstein_SODE,,,,,,,,,(_Explicit_Simple_Integrator),,
qutip_qutip_v5.0.4,itotaylor.py,python,Taylor1_5_SODE(_Explicit_Simple_Integrator),class,,,,Class: Taylor1_5_SODE(_Explicit_Simple_Integrator),qutip,qutip,v5.0.4,,,,,,,Taylor1_5_SODE,,,,,,,,,(_Explicit_Simple_Integrator),,
qutip_qutip_v5.0.4,itotaylor.py,python,Explicit1_5_SODE(_Explicit_Simple_Integrator),class,,,,Class: Explicit1_5_SODE(_Explicit_Simple_Integrator),qutip,qutip,v5.0.4,,,,,,,Explicit1_5_SODE,,,,,,,,,(_Explicit_Simple_Integrator),,
qutip_qutip_v5.0.4,itotaylor.py,python,Implicit_Milstein_SODE(_Implicit_Simple_Integrator),class,,,,Class: Implicit_Milstein_SODE(_Implicit_Simple_Integrator),qutip,qutip,v5.0.4,,,,,,,Implicit_Milstein_SODE,,,,,,,,,(_Implicit_Simple_Integrator),,
qutip_qutip_v5.0.4,itotaylor.py,python,Implicit_Taylor1_5_SODE(_Implicit_Simple_Integrator),class,,,,Class: Implicit_Taylor1_5_SODE(_Implicit_Simple_Integrator),qutip,qutip,v5.0.4,,,,,,,Implicit_Taylor1_5_SODE,,,,,,,,,(_Implicit_Simple_Integrator),,
qutip_qutip_v5.0.4,itotaylor.py,python,"__all__ = [
    ""EulerSODE"", ""Milstein_SODE"", ""Taylor1_5_SODE"", ""Explicit1_5_SODE"",
    ""Implicit_Milstein_SODE"", ""Implicit_Taylor1_5_SODE""
]",constant,"__all__ = [
    ""EulerSODE"", ""Milstein_SODE"", ""Taylor1_5_SODE"", ""Explicit1_5_SODE"",
    ""Implicit_Milstein_SODE"", ""Implicit_Taylor1_5_SODE""
]",__all__,"[
    ""EulerSODE"", ""Milstein_SODE"", ""Taylor1_5_SODE"", ""Explicit1_5_SODE"",
    ""Implicit_Milstein_SODE"", ""Implicit_Taylor1_5_SODE""
]","Constant: __all__ = [
    ""EulerSODE"", ""Milstein_SODE"", ""Taylor1_5_SODE"", ""Explicit1_5_SODE"",
    ""Implicit_Milstein_SODE"", ""Implicit_Taylor1_5_SODE""
]",qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
,itotaylor.py,python,,,,,,File: qutip\solver\sode,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
,itotaylor.py,python,,,,,,Directory: qutip\solver\sode\itotaylor.py,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,rouchon.py,python,"RouchonSODE.integrator_options = {
        ""dt"": 0.0001,
        ""tol"": 1e-7,
    }",class_field,,,,"Class field: RouchonSODE.integrator_options = {
        ""dt"": 0.0001,
        ""tol"": 1e-7,
    }",qutip,qutip,v5.0.4,,,,,,,RouchonSODE,,,"integrator_options = {
        ""dt"": 0.0001,
        ""tol"": 1e-7,
    }",,,,,integrator_options,,"{
        ""dt"": 0.0001,
        ""tol"": 1e-7,
    }",
qutip_qutip_v5.0.4,rouchon.py,python,[instance] RouchonSODE._options = integrator_options.copy(),class_field,,,,Class field: [instance] RouchonSODE._options = integrator_options.copy(),qutip,qutip,v5.0.4,,,,,,,RouchonSODE,__init__,"(self, rhs, options)",self._options = self.integrator_options.copy(),self._options = self.integrator_options.copy(),,,,,,,
qutip_qutip_v5.0.4,rouchon.py,python,[instance] RouchonSODE.options = options,class_field,,,,Class field: [instance] RouchonSODE.options = options,qutip,qutip,v5.0.4,,,,,,,RouchonSODE,__init__,"(self, rhs, options)",self.options = options,self.options = options,,,,,,,
qutip_qutip_v5.0.4,rouchon.py,python,[instance] RouchonSODE.rhs = rhs,class_field,,,,Class field: [instance] RouchonSODE.rhs = rhs,qutip,qutip,v5.0.4,,,,,,,RouchonSODE,__init__,"(self, rhs, options)",self.rhs = rhs,self.rhs = rhs,,,,,,,
qutip_qutip_v5.0.4,rouchon.py,python,[instance] RouchonSODE._make_operators(),class_field,,,,Class field: [instance] RouchonSODE._make_operators(),qutip,qutip,v5.0.4,,,,,,,RouchonSODE,__init__,"(self, rhs, options)",self._make_operators(),self._make_operators(),,,,,,,
qutip_qutip_v5.0.4,rouchon.py,python,"RouchonSODE.__init__(self, rhs, options)",class_method,,,,"Class method: RouchonSODE.__init__(self, rhs, options)",qutip,qutip,v5.0.4,,,,,,,RouchonSODE,__init__,"(self, rhs, options)",,,,,,,,,
qutip_qutip_v5.0.4,rouchon.py,python,RouchonSODE._make_operators(self),class_method,,,,Class method: RouchonSODE._make_operators(self),qutip,qutip,v5.0.4,,,,,,,RouchonSODE,_make_operators,(self),,,,,,,,,
qutip_qutip_v5.0.4,rouchon.py,python,"RouchonSODE.set_state(self, t, state0, generator)",class_method,,,,"Class method: RouchonSODE.set_state(self, t, state0, generator)",qutip,qutip,v5.0.4,,,,,,,RouchonSODE,set_state,"(self, t, state0, generator)",,,,,,,,,
qutip_qutip_v5.0.4,rouchon.py,python,"RouchonSODE.integrate(self, t, copy=True)",class_method,,,,"Class method: RouchonSODE.integrate(self, t, copy=True)",qutip,qutip,v5.0.4,,,,,,,RouchonSODE,integrate,"(self, t, copy=True)",,,,,,,,,
qutip_qutip_v5.0.4,rouchon.py,python,"RouchonSODE._step(self, t, state, dt, dW)",class_method,,,,"Class method: RouchonSODE._step(self, t, state, dt, dW)",qutip,qutip,v5.0.4,,,,,,,RouchonSODE,_step,"(self, t, state, dt, dW)",,,,,,,,,
qutip_qutip_v5.0.4,rouchon.py,python,[property] RouchonSODE.options(self),class_method,,,,Class method: [property] RouchonSODE.options(self),qutip,qutip,v5.0.4,,,,,,,RouchonSODE,options,(self),,,,,,,,,property
qutip_qutip_v5.0.4,rouchon.py,python,"[options.setter] RouchonSODE.options(self, new_options)",class_method,,,,"Class method: [options.setter] RouchonSODE.options(self, new_options)",qutip,qutip,v5.0.4,,,,,,,RouchonSODE,options,"(self, new_options)",,,,,,,,,options.setter
qutip_qutip_v5.0.4,rouchon.py,python,"RouchonSODE.reset(self, hard=False)",class_method,,,,"Class method: RouchonSODE.reset(self, hard=False)",qutip,qutip,v5.0.4,,,,,,,RouchonSODE,reset,"(self, hard=False)",,,,,,,,,
qutip_qutip_v5.0.4,rouchon.py,python,RouchonSODE(SIntegrator),class,,,,Class: RouchonSODE(SIntegrator),qutip,qutip,v5.0.4,,,,,,,RouchonSODE,,,,,,,,,(SIntegrator),,
qutip_qutip_v5.0.4,rouchon.py,python,"__all__ = [""RouchonSODE""]",constant,"__all__ = [""RouchonSODE""]",__all__,"[""RouchonSODE""]","Constant: __all__ = [""RouchonSODE""]",qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,rouchon.py,python,numpy,import,,,,Import: numpy,qutip,qutip,v5.0.4,import numpy as np,,numpy,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,rouchon.py,python,warnings,import,,,,Import: warnings,qutip,qutip,v5.0.4,import warnings,,warnings,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,rouchon.py,python,unstack_columns from qutip,import,,,,Import: unstack_columns from qutip,qutip,qutip,v5.0.4,"from qutip import unstack_columns, stack_columns",qutip,unstack_columns,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,rouchon.py,python,stack_columns from qutip,import,,,,Import: stack_columns from qutip,qutip,qutip,v5.0.4,"from qutip import unstack_columns, stack_columns",qutip,stack_columns,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,rouchon.py,python,data from qutip.core,local_import,,,,Import: data from qutip.core,qutip,qutip,v5.0.4,from qutip.core import data as _data,qutip.core,data,,,qutip.core,,,,,,,,,,,,
,rouchon.py,python,,,,,,File: qutip\solver\sode,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
,rouchon.py,python,,,,,,Directory: qutip\solver\sode\rouchon.py,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
qutip_qutip_v5.0.4,sode.py,python,SIntegrator._is_set = False,class_field,,,,Class field: SIntegrator._is_set = False,qutip,qutip,v5.0.4,,,,,,,SIntegrator,,,_is_set = False,,,,,_is_set,,False,
qutip_qutip_v5.0.4,sode.py,python,SIntegrator._stepper_options = [],class_field,,,,Class field: SIntegrator._stepper_options = [],qutip,qutip,v5.0.4,,,,,,,SIntegrator,,,_stepper_options = [],,,,,_stepper_options,,[],
qutip_qutip_v5.0.4,sode.py,python,"_Explicit_Simple_Integrator.integrator_options = {
        ""dt"": 0.001,
        ""tol"": 1e-10,
    }",class_field,,,,"Class field: _Explicit_Simple_Integrator.integrator_options = {
        ""dt"": 0.001,
        ""tol"": 1e-10,
    }",qutip,qutip,v5.0.4,,,,,,,_Explicit_Simple_Integrator,,,"integrator_options = {
        ""dt"": 0.001,
        ""tol"": 1e-10,
    }",,,,,integrator_options,,"{
        ""dt"": 0.001,
        ""tol"": 1e-10,
    }",
qutip_qutip_v5.0.4,sode.py,python,_Explicit_Simple_Integrator.stepper = None,class_field,,,,Class field: _Explicit_Simple_Integrator.stepper = None,qutip,qutip,v5.0.4,,,,,,,_Explicit_Simple_Integrator,,,stepper = None,,,,,stepper,,,
qutip_qutip_v5.0.4,sode.py,python,_Explicit_Simple_Integrator.N_dw = 0,class_field,,,,Class field: _Explicit_Simple_Integrator.N_dw = 0,qutip,qutip,v5.0.4,,,,,,,_Explicit_Simple_Integrator,,,N_dw = 0,,,,,N_dw,,0,
qutip_qutip_v5.0.4,sode.py,python,[instance] _Explicit_Simple_Integrator._options = integrator_options.copy(),class_field,,,,Class field: [instance] _Explicit_Simple_Integrator._options = integrator_options.copy(),qutip,qutip,v5.0.4,,,,,,,_Explicit_Simple_Integrator,__init__,"(self, rhs, options)",self._options = self.integrator_options.copy(),self._options = self.integrator_options.copy(),,,,,,,
qutip_qutip_v5.0.4,sode.py,python,[instance] _Explicit_Simple_Integrator.options = options,class_field,,,,Class field: [instance] _Explicit_Simple_Integrator.options = options,qutip,qutip,v5.0.4,,,,,,,_Explicit_Simple_Integrator,__init__,"(self, rhs, options)",self.options = options,self.options = options,,,,,,,
qutip_qutip_v5.0.4,sode.py,python,[instance] _Explicit_Simple_Integrator.rhs = rhs,class_field,,,,Class field: [instance] _Explicit_Simple_Integrator.rhs = rhs,qutip,qutip,v5.0.4,,,,,,,_Explicit_Simple_Integrator,__init__,"(self, rhs, options)",self.rhs = rhs,self.rhs = rhs,,,,,,,
qutip_qutip_v5.0.4,sode.py,python,"_Implicit_Simple_Integrator.integrator_options = {
        ""dt"": 0.001,
        ""tol"": 1e-10,
        ""solve_method"": None,
        ""solve_options"": {},
    }",class_field,,,,"Class field: _Implicit_Simple_Integrator.integrator_options = {
        ""dt"": 0.001,
        ""tol"": 1e-10,
        ""solve_method"": None,
        ""solve_options"": {},
    }",qutip,qutip,v5.0.4,,,,,,,_Implicit_Simple_Integrator,,,"integrator_options = {
        ""dt"": 0.001,
        ""tol"": 1e-10,
        ""solve_method"": None,
        ""solve_options"": {},
    }",,,,,integrator_options,,"{
        ""dt"": 0.001,
        ""tol"": 1e-10,
        ""solve_method"": None,
        ""solve_options"": {},
    }",
qutip_qutip_v5.0.4,sode.py,python,"_Implicit_Simple_Integrator._stepper_options = [""solve_method"", ""solve_options""]",class_field,,,,"Class field: _Implicit_Simple_Integrator._stepper_options = [""solve_method"", ""solve_options""]",qutip,qutip,v5.0.4,,,,,,,_Implicit_Simple_Integrator,,,"_stepper_options = [""solve_method"", ""solve_options""]",,,,,_stepper_options,,"[""solve_method"", ""solve_options""]",
qutip_qutip_v5.0.4,sode.py,python,_Implicit_Simple_Integrator.stepper = None,class_field,,,,Class field: _Implicit_Simple_Integrator.stepper = None,qutip,qutip,v5.0.4,,,,,,,_Implicit_Simple_Integrator,,,stepper = None,,,,,stepper,,,
qutip_qutip_v5.0.4,sode.py,python,_Implicit_Simple_Integrator.N_dw = 0,class_field,,,,Class field: _Implicit_Simple_Integrator.N_dw = 0,qutip,qutip,v5.0.4,,,,,,,_Implicit_Simple_Integrator,,,N_dw = 0,,,,,N_dw,,0,
