filename,ext,element_type,function.name,function.parameters,function.type,embedding,author,repo_name,tag,import,import.name,import.from,import.path,constant,constant.name,constant.value,function.docstring,class.name,method.name,method.parameters,class.field,class.instance_field,method.type,method.decorator,class.base,field.name,field.default
core.py,python,class_method,,,,"Class method: Scrublet.call_doublets(
        self, *, threshold: float | None = None, verbose: bool = True
    ) -> NDArray[np.bool_] | None",scverse,scanpy,1.10.1,,,,,,,,,Scrublet,call_doublets,"(
        self, *, threshold: float | None = None, verbose: bool = True
    )",,,NDArray[np.bool_] | None,,,,
core.py,python,class,,,,Class: Scrublet,scverse,scanpy,1.10.1,,,,,,,,,Scrublet,,,,,,,,,
core.py,python,constant,,,,"Constant: __all__ = [""Scrublet""]",scverse,scanpy,1.10.1,,,,,"__all__ = [""Scrublet""]",__all__,"[""Scrublet""]",,,,,,,,,,,
core.py,python,import,,,,Import: sys,scverse,scanpy,1.10.1,import sys,sys,,,,,,,,,,,,,,,,
core.py,python,import,,,,Import: InitVar from dataclasses,scverse,scanpy,1.10.1,"from dataclasses import InitVar, dataclass, field",InitVar,dataclasses,,,,,,,,,,,,,,,
core.py,python,import,,,,Import: dataclass from dataclasses,scverse,scanpy,1.10.1,"from dataclasses import InitVar, dataclass, field",dataclass,dataclasses,,,,,,,,,,,,,,,
core.py,python,import,,,,Import: field from dataclasses,scverse,scanpy,1.10.1,"from dataclasses import InitVar, dataclass, field",field,dataclasses,,,,,,,,,,,,,,,
core.py,python,import,,,,Import: TYPE_CHECKING from typing,scverse,scanpy,1.10.1,"from typing import TYPE_CHECKING, cast",TYPE_CHECKING,typing,,,,,,,,,,,,,,,
core.py,python,import,,,,Import: cast from typing,scverse,scanpy,1.10.1,"from typing import TYPE_CHECKING, cast",cast,typing,,,,,,,,,,,,,,,
core.py,python,import,,,,Import: numpy,scverse,scanpy,1.10.1,import numpy as np,numpy,,,,,,,,,,,,,,,,
core.py,python,import,,,,Import: pandas,scverse,scanpy,1.10.1,import pandas as pd,pandas,,,,,,,,,,,,,,,,
core.py,python,import,,,,Import: AnnData from anndata,scverse,scanpy,1.10.1,"from anndata import AnnData, concat",AnnData,anndata,,,,,,,,,,,,,,,
core.py,python,import,,,,Import: concat from anndata,scverse,scanpy,1.10.1,"from anndata import AnnData, concat",concat,anndata,,,,,,,,,,,,,,,
core.py,python,import,,,,Import: sparse from scipy,scverse,scanpy,1.10.1,from scipy import sparse,sparse,scipy,,,,,,,,,,,,,,,
core.py,python,,,,,File: scanpy\preprocessing\_scrublet,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
core.py,python,,,,,Directory: scanpy\preprocessing\_scrublet\core.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
pipeline.py,python,function,mean_center,(self: Scrublet),None,Function: mean_center(self: Scrublet) -> None,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
pipeline.py,python,function,normalize_variance,(self: Scrublet),None,Function: normalize_variance(self: Scrublet) -> None,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
pipeline.py,python,function,zscore,(self: Scrublet),None,Function: zscore(self: Scrublet) -> None,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
pipeline.py,python,function,truncated_svd,"(
    self: Scrublet,
    n_prin_comps: int = 30,
    *,
    random_state: AnyRandom = 0,
    algorithm: Literal[""arpack"", ""randomized""] = ""arpack"",
)",None,"Function: truncated_svd(
    self: Scrublet,
    n_prin_comps: int = 30,
    *,
    random_state: AnyRandom = 0,
    algorithm: Literal[""arpack"", ""randomized""] = ""arpack"",
) -> None",scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
pipeline.py,python,function,pca,"(
    self: Scrublet,
    n_prin_comps: int = 50,
    *,
    random_state: AnyRandom = 0,
    svd_solver: Literal[""auto"", ""full"", ""arpack"", ""randomized""] = ""arpack"",
)",None,"Function: pca(
    self: Scrublet,
    n_prin_comps: int = 50,
    *,
    random_state: AnyRandom = 0,
    svd_solver: Literal[""auto"", ""full"", ""arpack"", ""randomized""] = ""arpack"",
) -> None",scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
pipeline.py,python,import,,,,Import: TYPE_CHECKING from typing,scverse,scanpy,1.10.1,"from typing import TYPE_CHECKING, Literal",TYPE_CHECKING,typing,,,,,,,,,,,,,,,
pipeline.py,python,import,,,,Import: Literal from typing,scverse,scanpy,1.10.1,"from typing import TYPE_CHECKING, Literal",Literal,typing,,,,,,,,,,,,,,,
pipeline.py,python,import,,,,Import: numpy,scverse,scanpy,1.10.1,import numpy as np,numpy,,,,,,,,,,,,,,,,
pipeline.py,python,import,,,,Import: sparse from scipy,scverse,scanpy,1.10.1,from scipy import sparse,sparse,scipy,,,,,,,,,,,,,,,
pipeline.py,python,,,,,File: scanpy\preprocessing\_scrublet,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
pipeline.py,python,,,,,Directory: scanpy\preprocessing\_scrublet\pipeline.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
sparse_utils.py,python,function,sparse_var,"(
    E: sparse.csr_matrix | sparse.csc_matrix,
    *,
    axis: Literal[0, 1],
)",NDArray[np.float64],"Function: sparse_var(
    E: sparse.csr_matrix | sparse.csc_matrix,
    *,
    axis: Literal[0, 1],
) -> NDArray[np.float64]",scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
sparse_utils.py,python,function,sparse_multiply,"(
    E: sparse.csr_matrix | sparse.csc_matrix | NDArray[np.float64],
    a: float | int | NDArray[np.float64],
)",sparse.csr_matrix | sparse.csc_matrix,"Function: sparse_multiply(
    E: sparse.csr_matrix | sparse.csc_matrix | NDArray[np.float64],
    a: float | int | NDArray[np.float64],
) -> sparse.csr_matrix | sparse.csc_matrix",scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
sparse_utils.py,python,function,sparse_zscore,"(
    E: sparse.csr_matrix | sparse.csc_matrix,
    *,
    gene_mean: NDArray[np.float64] | None = None,
    gene_stdev: NDArray[np.float64] | None = None,
)",sparse.csr_matrix | sparse.csc_matrix,"Function: sparse_zscore(
    E: sparse.csr_matrix | sparse.csc_matrix,
    *,
    gene_mean: NDArray[np.float64] | None = None,
    gene_stdev: NDArray[np.float64] | None = None,
) -> sparse.csr_matrix | sparse.csc_matrix",scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
sparse_utils.py,python,function,subsample_counts,"(
    E: sparse.csr_matrix | sparse.csc_matrix,
    *,
    rate: float,
    original_totals,
    random_seed: AnyRandom = 0,
)","tuple[sparse.csr_matrix | sparse.csc_matrix, NDArray[np.int64]]","Function: subsample_counts(
    E: sparse.csr_matrix | sparse.csc_matrix,
    *,
    rate: float,
    original_totals,
    random_seed: AnyRandom = 0,
) -> tuple[sparse.csr_matrix | sparse.csc_matrix, NDArray[np.int64]]",scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
sparse_utils.py,python,import,,,,Import: TYPE_CHECKING from typing,scverse,scanpy,1.10.1,"from typing import TYPE_CHECKING, Literal",TYPE_CHECKING,typing,,,,,,,,,,,,,,,
sparse_utils.py,python,import,,,,Import: Literal from typing,scverse,scanpy,1.10.1,"from typing import TYPE_CHECKING, Literal",Literal,typing,,,,,,,,,,,,,,,
sparse_utils.py,python,import,,,,Import: numpy,scverse,scanpy,1.10.1,import numpy as np,numpy,,,,,,,,,,,,,,,,
sparse_utils.py,python,import,,,,Import: sparse from scipy,scverse,scanpy,1.10.1,from scipy import sparse,sparse,scipy,,,,,,,,,,,,,,,
sparse_utils.py,python,,,,,File: scanpy\preprocessing\_scrublet,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
sparse_utils.py,python,,,,,Directory: scanpy\preprocessing\_scrublet\sparse_utils.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
__init__.py,python,function,_scrublet_call_doublets,"(
    adata_obs: AnnData,
    adata_sim: AnnData,
    *,
    n_neighbors: int | None = None,
    expected_doublet_rate: float = 0.05,
    stdev_doublet_rate: float = 0.02,
    mean_center: bool = True,
    normalize_variance: bool = True,
    n_prin_comps: int = 30,
    use_approx_neighbors: bool = True,
    knn_dist_metric: _Metric | _MetricFn = ""euclidean"",
    get_doublet_neighbor_parents: bool = False,
    threshold: float | None = None,
    random_state: AnyRandom = 0,
    verbose: bool = True,
)",AnnData,"Function: _scrublet_call_doublets(
    adata_obs: AnnData,
    adata_sim: AnnData,
    *,
    n_neighbors: int | None = None,
    expected_doublet_rate: float = 0.05,
    stdev_doublet_rate: float = 0.02,
    mean_center: bool = True,
    normalize_variance: bool = True,
    n_prin_comps: int = 30,
    use_approx_neighbors: bool = True,
    knn_dist_metric: _Metric | _MetricFn = ""euclidean"",
    get_doublet_neighbor_parents: bool = False,
    threshold: float | None = None,
    random_state: AnyRandom = 0,
    verbose: bool = True,
) -> AnnData",scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
__init__.py,python,import,,,,Import: TYPE_CHECKING from typing,scverse,scanpy,1.10.1,from typing import TYPE_CHECKING,TYPE_CHECKING,typing,,,,,,,,,,,,,,,
__init__.py,python,import,,,,Import: numpy,scverse,scanpy,1.10.1,import numpy as np,numpy,,,,,,,,,,,,,,,,
__init__.py,python,import,,,,Import: pandas,scverse,scanpy,1.10.1,import pandas as pd,pandas,,,,,,,,,,,,,,,,
__init__.py,python,import,,,,Import: AnnData from anndata,scverse,scanpy,1.10.1,from anndata import AnnData,AnnData,anndata,,,,,,,,,,,,,,,
__init__.py,python,import,,,,Import: sparse from scipy,scverse,scanpy,1.10.1,from scipy import sparse,sparse,scipy,,,,,,,,,,,,,,,
__init__.py,python,,,,,File: scanpy\preprocessing\_scrublet,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
__init__.py,python,,,,,Directory: scanpy\preprocessing\_scrublet\__init__.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
_queries.py,python,constant,,,,"Constant: _doc_org = """"""\
org
    Organism to query. Must be an organism in ensembl biomart. ""hsapiens"",
    ""mmusculus"", ""drerio"", etc.\
""""""",scverse,scanpy,1.10.1,,,,,"_doc_org = """"""\
org
    Organism to query. Must be an organism in ensembl biomart. ""hsapiens"",
    ""mmusculus"", ""drerio"", etc.\
""""""",_doc_org,"""""""\
org
    Organism to query. Must be an organism in ensembl biomart. ""hsapiens"",
    ""mmusculus"", ""drerio"", etc.\
""""""",,,,,,,,,,,
_queries.py,python,constant,,,,"Constant: _doc_host = """"""\
host
    A valid BioMart host URL. Alternative values include archive urls (like
    ""grch37.ensembl.org"") or regional mirrors (like ""useast.ensembl.org"").\
""""""",scverse,scanpy,1.10.1,,,,,"_doc_host = """"""\
host
    A valid BioMart host URL. Alternative values include archive urls (like
    ""grch37.ensembl.org"") or regional mirrors (like ""useast.ensembl.org"").\
""""""",_doc_host,"""""""\
host
    A valid BioMart host URL. Alternative values include archive urls (like
    ""grch37.ensembl.org"") or regional mirrors (like ""useast.ensembl.org"").\
""""""",,,,,,,,,,,
_queries.py,python,constant,,,,"Constant: _doc_use_cache = """"""\
use_cache
    Whether pybiomart should use a cache for requests. Will create a
    `.pybiomart.sqlite` file in current directory if used.\
""""""",scverse,scanpy,1.10.1,,,,,"_doc_use_cache = """"""\
use_cache
    Whether pybiomart should use a cache for requests. Will create a
    `.pybiomart.sqlite` file in current directory if used.\
""""""",_doc_use_cache,"""""""\
use_cache
    Whether pybiomart should use a cache for requests. Will create a
    `.pybiomart.sqlite` file in current directory if used.\
""""""",,,,,,,,,,,
_queries.py,python,import,,,,Import: collections.abc,scverse,scanpy,1.10.1,import collections.abc as cabc,collections.abc,,,,,,,,,,,,,,,,
_queries.py,python,import,,,,Import: singledispatch from functools,scverse,scanpy,1.10.1,from functools import singledispatch,singledispatch,functools,,,,,,,,,,,,,,,
_queries.py,python,import,,,,Import: MappingProxyType from types,scverse,scanpy,1.10.1,from types import MappingProxyType,MappingProxyType,types,,,,,,,,,,,,,,,
_queries.py,python,import,,,,Import: TYPE_CHECKING from typing,scverse,scanpy,1.10.1,"from typing import TYPE_CHECKING, Any",TYPE_CHECKING,typing,,,,,,,,,,,,,,,
_queries.py,python,import,,,,Import: Any from typing,scverse,scanpy,1.10.1,"from typing import TYPE_CHECKING, Any",Any,typing,,,,,,,,,,,,,,,
_queries.py,python,import,,,,Import: AnnData from anndata,scverse,scanpy,1.10.1,from anndata import AnnData,AnnData,anndata,,,,,,,,,,,,,,,
_queries.py,python,,,,,File: scanpy\queries,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
_queries.py,python,,,,,Directory: scanpy\queries\_queries.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
__init__.py,python,constant,,,,"Constant: __all__ = [
    ""biomart_annotations"",
    ""enrich"",
    ""gene_coordinates"",
    ""mitochondrial_genes"",
]",scverse,scanpy,1.10.1,,,,,"__all__ = [
    ""biomart_annotations"",
    ""enrich"",
    ""gene_coordinates"",
    ""mitochondrial_genes"",
]",__all__,"[
    ""biomart_annotations"",
    ""enrich"",
    ""gene_coordinates"",
    ""mitochondrial_genes"",
]",,,,,,,,,,,
__init__.py,python,,,,,File: scanpy\queries,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
__init__.py,python,,,,,Directory: scanpy\queries\__init__.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
__init__.py,python,,,,,File: scanpy\sim_models,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
__init__.py,python,,,,,Directory: scanpy\sim_models\__init__.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
_doctests.py,python,function,doctest_needs,(mod: str),"Callable[[F], F]","Function: doctest_needs(mod: str) -> Callable[[F], F]",scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
_doctests.py,python,function,doctest_skip,(reason: str),"Callable[[F], F]","Function: doctest_skip(reason: str) -> Callable[[F], F]",scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
_doctests.py,python,constant,,,,"Constant: F = TypeVar(""F"", bound=Callable)",scverse,scanpy,1.10.1,,,,,"F = TypeVar(""F"", bound=Callable)",F,"TypeVar(""F"", bound=Callable)",,,,,,,,,,,
_doctests.py,python,import,,,,Import: TypeVar from typing,scverse,scanpy,1.10.1,from typing import TypeVar,TypeVar,typing,,,,,,,,,,,,,,,
_doctests.py,python,local_import,,,,Import: Callable from collections.abc,scverse,scanpy,1.10.1,from collections.abc import Callable,Callable,collections.abc,collections.abc,,,,,,,,,,,,,,
_doctests.py,python,,,,,File: scanpy\testing,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
_doctests.py,python,,,,,Directory: scanpy\testing\_doctests.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
__init__.py,python,,,,,File: scanpy\testing,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
__init__.py,python,,,,,Directory: scanpy\testing\__init__.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
data.py,python,function,pbmc3k,(),AnnData,Function: pbmc3k() -> AnnData,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
data.py,python,function,pbmc3k_processed,(),AnnData,Function: pbmc3k_processed() -> AnnData,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
data.py,python,function,pbmc68k_reduced,(),AnnData,Function: pbmc68k_reduced() -> AnnData,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
data.py,python,function,krumsiek11,(),AnnData,Function: krumsiek11() -> AnnData,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
data.py,python,function,paul15,(),AnnData,Function: paul15() -> AnnData,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
data.py,python,function,pbmc3k_normalized,(),AnnData,Function: pbmc3k_normalized() -> AnnData,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
data.py,python,constant,,,,Constant: _pbmc3k = cache(sc.datasets.pbmc3k),scverse,scanpy,1.10.1,,,,,_pbmc3k = cache(sc.datasets.pbmc3k),_pbmc3k,cache(sc.datasets.pbmc3k),,,,,,,,,,,
data.py,python,constant,,,,Constant: _pbmc3k_processed = cache(sc.datasets.pbmc3k_processed),scverse,scanpy,1.10.1,,,,,_pbmc3k_processed = cache(sc.datasets.pbmc3k_processed),_pbmc3k_processed,cache(sc.datasets.pbmc3k_processed),,,,,,,,,,,
data.py,python,constant,,,,Constant: _pbmc68k_reduced = cache(sc.datasets.pbmc68k_reduced),scverse,scanpy,1.10.1,,,,,_pbmc68k_reduced = cache(sc.datasets.pbmc68k_reduced),_pbmc68k_reduced,cache(sc.datasets.pbmc68k_reduced),,,,,,,,,,,
data.py,python,constant,,,,Constant: _krumsiek11 = cache(sc.datasets.krumsiek11),scverse,scanpy,1.10.1,,,,,_krumsiek11 = cache(sc.datasets.krumsiek11),_krumsiek11,cache(sc.datasets.krumsiek11),,,,,,,,,,,
data.py,python,constant,,,,Constant: _paul15 = cache(sc.datasets.paul15),scverse,scanpy,1.10.1,,,,,_paul15 = cache(sc.datasets.paul15),_paul15,cache(sc.datasets.paul15),,,,,,,,,,,
data.py,python,import,,,,Import: warnings,scverse,scanpy,1.10.1,import warnings,warnings,,,,,,,,,,,,,,,,
data.py,python,import,,,,Import: TYPE_CHECKING from typing,scverse,scanpy,1.10.1,from typing import TYPE_CHECKING,TYPE_CHECKING,typing,,,,,,,,,,,,,,,
data.py,python,import,,,,Import: scanpy,scverse,scanpy,1.10.1,import scanpy as sc,scanpy,,,,,,,,,,,,,,,,
data.py,python,,,,,File: scanpy\testing\_helpers,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
data.py,python,,,,,Directory: scanpy\testing\_helpers\data.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
__init__.py,python,function,anndata_v0_8_constructor_compat,"(X, *args, **kwargs)",,"Function: anndata_v0_8_constructor_compat(X, *args, **kwargs)",scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
__init__.py,python,function,check_rep_mutation,"(func, X, *, fields=(""layer"", ""obsm""), **kwargs)",,"Function: check_rep_mutation(func, X, *, fields=(""layer"", ""obsm""), **kwargs)",scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
__init__.py,python,function,check_rep_results,"(func, X, *, fields=[""layer"", ""obsm""], **kwargs)",,"Function: check_rep_results(func, X, *, fields=[""layer"", ""obsm""], **kwargs)",scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
__init__.py,python,function,_check_check_values_warnings,"(function, adata, expected_warning, kwargs={})",,"Function: _check_check_values_warnings(function, adata, expected_warning, kwargs={})",scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
__init__.py,python,function,as_dense_dask_array,"(*args, **kwargs)",,"Function: as_dense_dask_array(*args, **kwargs)",scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
__init__.py,python,function,as_sparse_dask_array,"(*args, **kwargs)",,"Function: as_sparse_dask_array(*args, **kwargs)",scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
__init__.py,python,import,,,,Import: warnings,scverse,scanpy,1.10.1,import warnings,warnings,,,,,,,,,,,,,,,,
__init__.py,python,import,,,,Import: permutations from itertools,scverse,scanpy,1.10.1,from itertools import permutations,permutations,itertools,,,,,,,,,,,,,,,
__init__.py,python,import,,,,Import: numpy,scverse,scanpy,1.10.1,import numpy as np,numpy,,,,,,,,,,,,,,,,
__init__.py,python,import,,,,Import: scanpy,scverse,scanpy,1.10.1,import scanpy as sc,scanpy,,,,,,,,,,,,,,,,
__init__.py,python,local_import,,,,Import: asarray from anndata.tests.helpers,scverse,scanpy,1.10.1,"from anndata.tests.helpers import asarray, assert_equal",asarray,anndata.tests.helpers,anndata.tests.helpers,,,,,,,,,,,,,,
__init__.py,python,local_import,,,,Import: assert_equal from anndata.tests.helpers,scverse,scanpy,1.10.1,"from anndata.tests.helpers import asarray, assert_equal",assert_equal,anndata.tests.helpers,anndata.tests.helpers,,,,,,,,,,,,,,
__init__.py,python,,,,,File: scanpy\testing\_helpers,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
__init__.py,python,,,,,Directory: scanpy\testing\_helpers\__init__.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
marks.py,python,class_field,,,,"Class field: needs._generate_next_value_ = (
        staticmethod(_next_val) if sys.version_info >= (3, 10) else _next_val
    )",scverse,scanpy,1.10.1,,,,,,,,,needs,,,"_generate_next_value_ = (
        staticmethod(_next_val) if sys.version_info >= (3, 10) else _next_val
    )",,,,,_generate_next_value_,"(
        staticmethod(_next_val) if sys.version_info >= (3, 10) else _next_val
    )"
marks.py,python,class_field,,,,Class field: needs.dask = auto(),scverse,scanpy,1.10.1,,,,,,,,,needs,,,dask = auto(),,,,,dask,auto()
marks.py,python,class_field,,,,Class field: needs.dask_ml = auto(),scverse,scanpy,1.10.1,,,,,,,,,needs,,,dask_ml = auto(),,,,,dask_ml,auto()
marks.py,python,class_field,,,,Class field: needs.fa2 = auto(),scverse,scanpy,1.10.1,,,,,,,,,needs,,,fa2 = auto(),,,,,fa2,auto()
marks.py,python,class_field,,,,"Class field: needs.gprofiler = ""gprofiler-official""",scverse,scanpy,1.10.1,,,,,,,,,needs,,,"gprofiler = ""gprofiler-official""",,,,,gprofiler,"""gprofiler-official"""
marks.py,python,class_field,,,,Class field: needs.leidenalg = auto(),scverse,scanpy,1.10.1,,,,,,,,,needs,,,leidenalg = auto(),,,,,leidenalg,auto()
marks.py,python,class_field,,,,Class field: needs.louvain = auto(),scverse,scanpy,1.10.1,,,,,,,,,needs,,,louvain = auto(),,,,,louvain,auto()
marks.py,python,class_field,,,,Class field: needs.igraph = auto(),scverse,scanpy,1.10.1,,,,,,,,,needs,,,igraph = auto(),,,,,igraph,auto()
marks.py,python,class_field,,,,Class field: needs.pybiomart = auto(),scverse,scanpy,1.10.1,,,,,,,,,needs,,,pybiomart = auto(),,,,,pybiomart,auto()
marks.py,python,class_field,,,,"Class field: needs.skimage = ""scikit-image""",scverse,scanpy,1.10.1,,,,,,,,,needs,,,"skimage = ""scikit-image""",,,,,skimage,"""scikit-image"""
marks.py,python,class_field,,,,"Class field: needs.skmisc = ""scikit-misc""",scverse,scanpy,1.10.1,,,,,,,,,needs,,,"skmisc = ""scikit-misc""",,,,,skmisc,"""scikit-misc"""
marks.py,python,class_field,,,,Class field: needs.zarr = auto(),scverse,scanpy,1.10.1,,,,,,,,,needs,,,zarr = auto(),,,,,zarr,auto()
marks.py,python,class_field,,,,Class field: needs.zappy = auto(),scverse,scanpy,1.10.1,,,,,,,,,needs,,,zappy = auto(),,,,,zappy,auto()
marks.py,python,class_field,,,,Class field: needs.bbknn = auto(),scverse,scanpy,1.10.1,,,,,,,,,needs,,,bbknn = auto(),,,,,bbknn,auto()
marks.py,python,class_field,,,,"Class field: needs.harmony = ""harmonyTS""",scverse,scanpy,1.10.1,,,,,,,,,needs,,,"harmony = ""harmonyTS""",,,,,harmony,"""harmonyTS"""
marks.py,python,class_field,,,,Class field: needs.harmonypy = auto(),scverse,scanpy,1.10.1,,,,,,,,,needs,,,harmonypy = auto(),,,,,harmonypy,auto()
marks.py,python,class_field,,,,"Class field: needs.magic = ""magic-impute""",scverse,scanpy,1.10.1,,,,,,,,,needs,,,"magic = ""magic-impute""",,,,,magic,"""magic-impute"""
marks.py,python,class_field,,,,Class field: needs.palantir = auto(),scverse,scanpy,1.10.1,,,,,,,,,needs,,,palantir = auto(),,,,,palantir,auto()
marks.py,python,class_field,,,,Class field: needs.phate = auto(),scverse,scanpy,1.10.1,,,,,,,,,needs,,,phate = auto(),,,,,phate,auto()
marks.py,python,class_field,,,,Class field: needs.phenograph = auto(),scverse,scanpy,1.10.1,,,,,,,,,needs,,,phenograph = auto(),,,,,phenograph,auto()
marks.py,python,class_field,,,,Class field: needs.pypairs = auto(),scverse,scanpy,1.10.1,,,,,,,,,needs,,,pypairs = auto(),,,,,pypairs,auto()
marks.py,python,class_field,,,,"Class field: needs.samalg = ""sam-algorithm""",scverse,scanpy,1.10.1,,,,,,,,,needs,,,"samalg = ""sam-algorithm""",,,,,samalg,"""sam-algorithm"""
marks.py,python,class_field,,,,Class field: needs.scanorama = auto(),scverse,scanpy,1.10.1,,,,,,,,,needs,,,scanorama = auto(),,,,,scanorama,auto()
marks.py,python,class_field,,,,Class field: needs.trimap = auto(),scverse,scanpy,1.10.1,,,,,,,,,needs,,,trimap = auto(),,,,,trimap,auto()
marks.py,python,class_field,,,,"Class field: needs.wishbone = ""wishbone-dev""",scverse,scanpy,1.10.1,,,,,,,,,needs,,,"wishbone = ""wishbone-dev""",,,,,wishbone,"""wishbone-dev"""
marks.py,python,class_method,,,,"Class method: needs.__init__(self, mod: str) -> None",scverse,scanpy,1.10.1,,,,,,,,,needs,__init__,"(self, mod: str)",,,None,,,,
marks.py,python,class,,,,"Class: needs(pytest.MarkDecorator, Enum)",scverse,scanpy,1.10.1,,,,,,,,,needs,,,,,,,"(pytest.MarkDecorator, Enum)",,
marks.py,python,function,_next_val,"(name: str, start: int, count: int, last_values: list[str])",str,"Function: _next_val(name: str, start: int, count: int, last_values: list[str]) -> str",scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
marks.py,python,import,,,,Import: sys,scverse,scanpy,1.10.1,import sys,sys,,,,,,,,,,,,,,,,
marks.py,python,import,,,,Import: Enum from enum,scverse,scanpy,1.10.1,"from enum import Enum, auto",Enum,enum,,,,,,,,,,,,,,,
marks.py,python,import,,,,Import: auto from enum,scverse,scanpy,1.10.1,"from enum import Enum, auto",auto,enum,,,,,,,,,,,,,,,
marks.py,python,import,,,,Import: pytest,scverse,scanpy,1.10.1,import pytest,pytest,,,,,,,,,,,,,,,,
marks.py,python,local_import,,,,Import: find_spec from importlib.util,scverse,scanpy,1.10.1,from importlib.util import find_spec,find_spec,importlib.util,importlib.util,,,,,,,,,,,,,,
marks.py,python,,,,,File: scanpy\testing\_pytest,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
marks.py,python,,,,,Directory: scanpy\testing\_pytest\marks.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
params.py,python,function,param_with,"(
    at: ParameterSet,
    *,
    marks: Iterable[pytest.Mark | pytest.MarkDecorator] = (),
    id: str | None = None,
)",ParameterSet,"Function: param_with(
    at: ParameterSet,
    *,
    marks: Iterable[pytest.Mark | pytest.MarkDecorator] = (),
    id: str | None = None,
) -> ParameterSet",scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
