id,filename,ext,embedding_no_type,element_type,constant,constant.name,constant.value,embedding,author,repo_name,tag,import,import.from,import.name,function.name,function.parameters,import.path,class.name,method.name,method.parameters,class.field,class.instance_field,method.type,function.type,function.docstring,field.name,class.base,field.default,method.decorator
allenai_scispacy_v0.5.4,test_custom_segmentation.py,python,pytest,import,,,,Import: pytest,allenai,scispacy,v0.5.4,import pytest,,pytest,,,,,,,,,,,,,,,
,test_custom_segmentation.py,python,,,,,,File: tests\custom_tests,allenai,scispacy,v0.5.4,,,,,,,,,,,,,,,,,,
,test_custom_segmentation.py,python,,,,,,Directory: tests\custom_tests\test_custom_segmentation.py,allenai,scispacy,v0.5.4,,,,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,test_custom_tokenizer.py,python,"TEST_CASES = [(""using a bag-of-words model"", [""using"", ""a"", ""bag-of-words"", ""model""]),
              (""activators of cAMP- and cGMP-dependent protein"", [""activators"", ""of"", ""cAMP-"", ""and"", ""cGMP-dependent"", ""protein""]),
              (""phorbol 12-myristate 13-acetate, caused almost"", [""phorbol"", ""12-myristate"", ""13-acetate"", "","", ""caused"", ""almost""]),
              pytest.param(""let C(j) denote"", [""let"", ""C(j)"", ""denote""], marks=pytest.mark.xfail),
              pytest.param(""let (C(j)) denote"", [""let"", ""("", ""C(j)"", "")"", ""denote""], marks=pytest.mark.xfail),
              pytest.param(""let C{j} denote"", [""let"", ""C{j}"", ""denote""], marks=pytest.mark.xfail),
              pytest.param(""for the camera(s) and manipulator(s)"", [""for"", ""the"", ""camera(s)"", ""and"", ""manipulator(s)""], marks=pytest.mark.xfail),
              (""the (TRAP)-positive genes"", [""the"", ""(TRAP)-positive"", ""genes""]),
              (""the {TRAP}-positive genes"", [""the"", ""{TRAP}-positive"", ""genes""]),
              (""for [Ca2+]i protein"", [""for"", ""[Ca2+]i"", ""protein""]),
              pytest.param(""for pyrilamine[3H] protein"", [""for"", ""pyrilamine[3H]"", ""protein""], marks=pytest.mark.xfail),
              (""this is (normal) parens"", [""this"", ""is"", ""("", ""normal"", "")"", ""parens""]),
              (""this is [normal] brackets"", [""this"", ""is"", ""["", ""normal"", ""]"", ""brackets""]),
              (""this is {normal} braces"", [""this"", ""is"", ""{"", ""normal"", ""}"", ""braces""]),
              (""in the lan-\nguage of the"", [""in"", ""the"", ""language"", ""of"", ""the""]),
              (""in the lan-\n\nguage of the"", [""in"", ""the"", ""language"", ""of"", ""the""]),
              (""in the lan- \nguage of the"", [""in"", ""the"", ""language"", ""of"", ""the""]),
              (""in the lan- \n\nguage of the"", [""in"", ""the"", ""language"", ""of"", ""the""]),
              (""a 28× 28 image"", [""a"", ""28"", ""×"", ""28"", ""image""]),
              (""a 28×28 image"", [""a"", ""28"", ""×"", ""28"", ""image""]),
              (""a 28 × 28 image"", [""a"", ""28"", ""×"", ""28"", ""image""]),
              (""the neurons’ activation"", [""the"", ""neurons"", ""’"", ""activation""]),
              (""the neurons' activation"", [""the"", ""neurons"", ""'"", ""activation""]),
              pytest.param(""H3G 1Y6"", [""H3G"", ""1Y6""], marks=pytest.mark.xfail),
              (""HFG 1Y6"", [""HFG"", ""1Y6""]),
              pytest.param(""H3g 1Y6"", [""H3g"", ""1Y6""], marks=pytest.mark.xfail),
              pytest.param(""h3g 1Y6"", [""h3g"", ""1Y6""], marks=pytest.mark.xfail),
              pytest.param(""h36g 1Y6"", [""h36g"", ""1Y6""], marks=pytest.mark.xfail),
              (""h3gh 1Y6"", [""h3gh"", ""1Y6""]),
              (""h3g3 1Y6"", [""h3g3"", ""1Y6""]),
              (""3g"", [""3"", ""g""]),
              (""(3g)"", [""("", ""3"", ""g"", "")""]),
              (""This can be seen in Figure 1D. Therefore"", [""This"", ""can"", ""be"", ""seen"", ""in"", ""Figure"", ""1D"", ""."", ""Therefore""]),
              (""This can be seen in Figure 1d. Therefore"", [""This"", ""can"", ""be"", ""seen"", ""in"", ""Figure"", ""1d"", ""."", ""Therefore""]),
              (""This is a sentence."", [""This"", ""is"", ""a"", ""sentence"", "".""]),
              (""result of 1.345 is good"", [""result"", ""of"", ""1.345"", ""is"", ""good""]),
              (""This sentence ends with a single 1."", [""This"", ""sentence"", ""ends"", ""with"", ""a"", ""single"", ""1"", "".""]),
              (""This sentence ends with a single 1. This is the next sentence."", [""This"", ""sentence"", ""ends"", ""with"", ""a"", ""single"", ""1"", ""."", ""This"", ""is"", ""the"", ""next"", ""sentence"", "".""]),
              (""sec. secs. Sec. Secs. fig. figs. Fig. Figs. eq. eqs. Eq. Eqs. no. nos. No. Nos. al."", [""sec."", ""secs."", ""Sec."", ""Secs."", ""fig."", ""figs."", ""Fig."", ""Figs."", ""eq."", ""eqs."", ""Eq."", ""Eqs."", ""no."", ""nos."", ""No."", ""Nos."", ""al.""]),
              (""in the Gq/G11 protein"", [""in"", ""the"", ""Gq/G11"", ""protein""]),
              (""in the G1/G11 protein"", [""in"", ""the"", ""G1/G11"", ""protein""]),
              (""in the G1/11 protein"", [""in"", ""the"", ""G1/11"", ""protein""]),
              (""in the Gq/11 protein"", [""in"", ""the"", ""Gq/11"", ""protein""]),
              (""This is a sentence.This is another."", [""This"", ""is"", ""a"", ""sentence"", ""."", ""This"", ""is"", ""another"", "".""]),
              (""This number 1.456 should not be tokenized."", [""This"", ""number"", ""1.456"", ""should"", ""not"", ""be"", ""tokenized"", "".""]),
             ]",constant,"TEST_CASES = [(""using a bag-of-words model"", [""using"", ""a"", ""bag-of-words"", ""model""]),
              (""activators of cAMP- and cGMP-dependent protein"", [""activators"", ""of"", ""cAMP-"", ""and"", ""cGMP-dependent"", ""protein""]),
              (""phorbol 12-myristate 13-acetate, caused almost"", [""phorbol"", ""12-myristate"", ""13-acetate"", "","", ""caused"", ""almost""]),
              pytest.param(""let C(j) denote"", [""let"", ""C(j)"", ""denote""], marks=pytest.mark.xfail),
              pytest.param(""let (C(j)) denote"", [""let"", ""("", ""C(j)"", "")"", ""denote""], marks=pytest.mark.xfail),
              pytest.param(""let C{j} denote"", [""let"", ""C{j}"", ""denote""], marks=pytest.mark.xfail),
              pytest.param(""for the camera(s) and manipulator(s)"", [""for"", ""the"", ""camera(s)"", ""and"", ""manipulator(s)""], marks=pytest.mark.xfail),
              (""the (TRAP)-positive genes"", [""the"", ""(TRAP)-positive"", ""genes""]),
              (""the {TRAP}-positive genes"", [""the"", ""{TRAP}-positive"", ""genes""]),
              (""for [Ca2+]i protein"", [""for"", ""[Ca2+]i"", ""protein""]),
              pytest.param(""for pyrilamine[3H] protein"", [""for"", ""pyrilamine[3H]"", ""protein""], marks=pytest.mark.xfail),
              (""this is (normal) parens"", [""this"", ""is"", ""("", ""normal"", "")"", ""parens""]),
              (""this is [normal] brackets"", [""this"", ""is"", ""["", ""normal"", ""]"", ""brackets""]),
              (""this is {normal} braces"", [""this"", ""is"", ""{"", ""normal"", ""}"", ""braces""]),
              (""in the lan-\nguage of the"", [""in"", ""the"", ""language"", ""of"", ""the""]),
              (""in the lan-\n\nguage of the"", [""in"", ""the"", ""language"", ""of"", ""the""]),
              (""in the lan- \nguage of the"", [""in"", ""the"", ""language"", ""of"", ""the""]),
              (""in the lan- \n\nguage of the"", [""in"", ""the"", ""language"", ""of"", ""the""]),
              (""a 28× 28 image"", [""a"", ""28"", ""×"", ""28"", ""image""]),
              (""a 28×28 image"", [""a"", ""28"", ""×"", ""28"", ""image""]),
              (""a 28 × 28 image"", [""a"", ""28"", ""×"", ""28"", ""image""]),
              (""the neurons’ activation"", [""the"", ""neurons"", ""’"", ""activation""]),
              (""the neurons' activation"", [""the"", ""neurons"", ""'"", ""activation""]),
              pytest.param(""H3G 1Y6"", [""H3G"", ""1Y6""], marks=pytest.mark.xfail),
              (""HFG 1Y6"", [""HFG"", ""1Y6""]),
              pytest.param(""H3g 1Y6"", [""H3g"", ""1Y6""], marks=pytest.mark.xfail),
              pytest.param(""h3g 1Y6"", [""h3g"", ""1Y6""], marks=pytest.mark.xfail),
              pytest.param(""h36g 1Y6"", [""h36g"", ""1Y6""], marks=pytest.mark.xfail),
              (""h3gh 1Y6"", [""h3gh"", ""1Y6""]),
              (""h3g3 1Y6"", [""h3g3"", ""1Y6""]),
              (""3g"", [""3"", ""g""]),
              (""(3g)"", [""("", ""3"", ""g"", "")""]),
              (""This can be seen in Figure 1D. Therefore"", [""This"", ""can"", ""be"", ""seen"", ""in"", ""Figure"", ""1D"", ""."", ""Therefore""]),
              (""This can be seen in Figure 1d. Therefore"", [""This"", ""can"", ""be"", ""seen"", ""in"", ""Figure"", ""1d"", ""."", ""Therefore""]),
              (""This is a sentence."", [""This"", ""is"", ""a"", ""sentence"", "".""]),
              (""result of 1.345 is good"", [""result"", ""of"", ""1.345"", ""is"", ""good""]),
              (""This sentence ends with a single 1."", [""This"", ""sentence"", ""ends"", ""with"", ""a"", ""single"", ""1"", "".""]),
              (""This sentence ends with a single 1. This is the next sentence."", [""This"", ""sentence"", ""ends"", ""with"", ""a"", ""single"", ""1"", ""."", ""This"", ""is"", ""the"", ""next"", ""sentence"", "".""]),
              (""sec. secs. Sec. Secs. fig. figs. Fig. Figs. eq. eqs. Eq. Eqs. no. nos. No. Nos. al."", [""sec."", ""secs."", ""Sec."", ""Secs."", ""fig."", ""figs."", ""Fig."", ""Figs."", ""eq."", ""eqs."", ""Eq."", ""Eqs."", ""no."", ""nos."", ""No."", ""Nos."", ""al.""]),
              (""in the Gq/G11 protein"", [""in"", ""the"", ""Gq/G11"", ""protein""]),
              (""in the G1/G11 protein"", [""in"", ""the"", ""G1/G11"", ""protein""]),
              (""in the G1/11 protein"", [""in"", ""the"", ""G1/11"", ""protein""]),
              (""in the Gq/11 protein"", [""in"", ""the"", ""Gq/11"", ""protein""]),
              (""This is a sentence.This is another."", [""This"", ""is"", ""a"", ""sentence"", ""."", ""This"", ""is"", ""another"", "".""]),
              (""This number 1.456 should not be tokenized."", [""This"", ""number"", ""1.456"", ""should"", ""not"", ""be"", ""tokenized"", "".""]),
             ]",TEST_CASES,"[(""using a bag-of-words model"", [""using"", ""a"", ""bag-of-words"", ""model""]),
              (""activators of cAMP- and cGMP-dependent protein"", [""activators"", ""of"", ""cAMP-"", ""and"", ""cGMP-dependent"", ""protein""]),
              (""phorbol 12-myristate 13-acetate, caused almost"", [""phorbol"", ""12-myristate"", ""13-acetate"", "","", ""caused"", ""almost""]),
              pytest.param(""let C(j) denote"", [""let"", ""C(j)"", ""denote""], marks=pytest.mark.xfail),
              pytest.param(""let (C(j)) denote"", [""let"", ""("", ""C(j)"", "")"", ""denote""], marks=pytest.mark.xfail),
              pytest.param(""let C{j} denote"", [""let"", ""C{j}"", ""denote""], marks=pytest.mark.xfail),
              pytest.param(""for the camera(s) and manipulator(s)"", [""for"", ""the"", ""camera(s)"", ""and"", ""manipulator(s)""], marks=pytest.mark.xfail),
              (""the (TRAP)-positive genes"", [""the"", ""(TRAP)-positive"", ""genes""]),
              (""the {TRAP}-positive genes"", [""the"", ""{TRAP}-positive"", ""genes""]),
              (""for [Ca2+]i protein"", [""for"", ""[Ca2+]i"", ""protein""]),
              pytest.param(""for pyrilamine[3H] protein"", [""for"", ""pyrilamine[3H]"", ""protein""], marks=pytest.mark.xfail),
              (""this is (normal) parens"", [""this"", ""is"", ""("", ""normal"", "")"", ""parens""]),
              (""this is [normal] brackets"", [""this"", ""is"", ""["", ""normal"", ""]"", ""brackets""]),
              (""this is {normal} braces"", [""this"", ""is"", ""{"", ""normal"", ""}"", ""braces""]),
              (""in the lan-\nguage of the"", [""in"", ""the"", ""language"", ""of"", ""the""]),
              (""in the lan-\n\nguage of the"", [""in"", ""the"", ""language"", ""of"", ""the""]),
              (""in the lan- \nguage of the"", [""in"", ""the"", ""language"", ""of"", ""the""]),
              (""in the lan- \n\nguage of the"", [""in"", ""the"", ""language"", ""of"", ""the""]),
              (""a 28× 28 image"", [""a"", ""28"", ""×"", ""28"", ""image""]),
              (""a 28×28 image"", [""a"", ""28"", ""×"", ""28"", ""image""]),
              (""a 28 × 28 image"", [""a"", ""28"", ""×"", ""28"", ""image""]),
              (""the neurons’ activation"", [""the"", ""neurons"", ""’"", ""activation""]),
              (""the neurons' activation"", [""the"", ""neurons"", ""'"", ""activation""]),
              pytest.param(""H3G 1Y6"", [""H3G"", ""1Y6""], marks=pytest.mark.xfail),
              (""HFG 1Y6"", [""HFG"", ""1Y6""]),
              pytest.param(""H3g 1Y6"", [""H3g"", ""1Y6""], marks=pytest.mark.xfail),
              pytest.param(""h3g 1Y6"", [""h3g"", ""1Y6""], marks=pytest.mark.xfail),
              pytest.param(""h36g 1Y6"", [""h36g"", ""1Y6""], marks=pytest.mark.xfail),
              (""h3gh 1Y6"", [""h3gh"", ""1Y6""]),
              (""h3g3 1Y6"", [""h3g3"", ""1Y6""]),
              (""3g"", [""3"", ""g""]),
              (""(3g)"", [""("", ""3"", ""g"", "")""]),
              (""This can be seen in Figure 1D. Therefore"", [""This"", ""can"", ""be"", ""seen"", ""in"", ""Figure"", ""1D"", ""."", ""Therefore""]),
              (""This can be seen in Figure 1d. Therefore"", [""This"", ""can"", ""be"", ""seen"", ""in"", ""Figure"", ""1d"", ""."", ""Therefore""]),
              (""This is a sentence."", [""This"", ""is"", ""a"", ""sentence"", "".""]),
              (""result of 1.345 is good"", [""result"", ""of"", ""1.345"", ""is"", ""good""]),
              (""This sentence ends with a single 1."", [""This"", ""sentence"", ""ends"", ""with"", ""a"", ""single"", ""1"", "".""]),
              (""This sentence ends with a single 1. This is the next sentence."", [""This"", ""sentence"", ""ends"", ""with"", ""a"", ""single"", ""1"", ""."", ""This"", ""is"", ""the"", ""next"", ""sentence"", "".""]),
              (""sec. secs. Sec. Secs. fig. figs. Fig. Figs. eq. eqs. Eq. Eqs. no. nos. No. Nos. al."", [""sec."", ""secs."", ""Sec."", ""Secs."", ""fig."", ""figs."", ""Fig."", ""Figs."", ""eq."", ""eqs."", ""Eq."", ""Eqs."", ""no."", ""nos."", ""No."", ""Nos."", ""al.""]),
              (""in the Gq/G11 protein"", [""in"", ""the"", ""Gq/G11"", ""protein""]),
              (""in the G1/G11 protein"", [""in"", ""the"", ""G1/G11"", ""protein""]),
              (""in the G1/11 protein"", [""in"", ""the"", ""G1/11"", ""protein""]),
              (""in the Gq/11 protein"", [""in"", ""the"", ""Gq/11"", ""protein""]),
              (""This is a sentence.This is another."", [""This"", ""is"", ""a"", ""sentence"", ""."", ""This"", ""is"", ""another"", "".""]),
              (""This number 1.456 should not be tokenized."", [""This"", ""number"", ""1.456"", ""should"", ""not"", ""be"", ""tokenized"", "".""]),
             ]","Constant: TEST_CASES = [(""using a bag-of-words model"", [""using"", ""a"", ""bag-of-words"", ""model""]),
              (""activators of cAMP- and cGMP-dependent protein"", [""activators"", ""of"", ""cAMP-"", ""and"", ""cGMP-dependent"", ""protein""]),
              (""phorbol 12-myristate 13-acetate, caused almost"", [""phorbol"", ""12-myristate"", ""13-acetate"", "","", ""caused"", ""almost""]),
              pytest.param(""let C(j) denote"", [""let"", ""C(j)"", ""denote""], marks=pytest.mark.xfail),
              pytest.param(""let (C(j)) denote"", [""let"", ""("", ""C(j)"", "")"", ""denote""], marks=pytest.mark.xfail),
              pytest.param(""let C{j} denote"", [""let"", ""C{j}"", ""denote""], marks=pytest.mark.xfail),
              pytest.param(""for the camera(s) and manipulator(s)"", [""for"", ""the"", ""camera(s)"", ""and"", ""manipulator(s)""], marks=pytest.mark.xfail),
              (""the (TRAP)-positive genes"", [""the"", ""(TRAP)-positive"", ""genes""]),
              (""the {TRAP}-positive genes"", [""the"", ""{TRAP}-positive"", ""genes""]),
              (""for [Ca2+]i protein"", [""for"", ""[Ca2+]i"", ""protein""]),
              pytest.param(""for pyrilamine[3H] protein"", [""for"", ""pyrilamine[3H]"", ""protein""], marks=pytest.mark.xfail),
              (""this is (normal) parens"", [""this"", ""is"", ""("", ""normal"", "")"", ""parens""]),
              (""this is [normal] brackets"", [""this"", ""is"", ""["", ""normal"", ""]"", ""brackets""]),
              (""this is {normal} braces"", [""this"", ""is"", ""{"", ""normal"", ""}"", ""braces""]),
              (""in the lan-\nguage of the"", [""in"", ""the"", ""language"", ""of"", ""the""]),
              (""in the lan-\n\nguage of the"", [""in"", ""the"", ""language"", ""of"", ""the""]),
              (""in the lan- \nguage of the"", [""in"", ""the"", ""language"", ""of"", ""the""]),
              (""in the lan- \n\nguage of the"", [""in"", ""the"", ""language"", ""of"", ""the""]),
              (""a 28× 28 image"", [""a"", ""28"", ""×"", ""28"", ""image""]),
              (""a 28×28 image"", [""a"", ""28"", ""×"", ""28"", ""image""]),
              (""a 28 × 28 image"", [""a"", ""28"", ""×"", ""28"", ""image""]),
              (""the neurons’ activation"", [""the"", ""neurons"", ""’"", ""activation""]),
              (""the neurons' activation"", [""the"", ""neurons"", ""'"", ""activation""]),
              pytest.param(""H3G 1Y6"", [""H3G"", ""1Y6""], marks=pytest.mark.xfail),
              (""HFG 1Y6"", [""HFG"", ""1Y6""]),
              pytest.param(""H3g 1Y6"", [""H3g"", ""1Y6""], marks=pytest.mark.xfail),
              pytest.param(""h3g 1Y6"", [""h3g"", ""1Y6""], marks=pytest.mark.xfail),
              pytest.param(""h36g 1Y6"", [""h36g"", ""1Y6""], marks=pytest.mark.xfail),
              (""h3gh 1Y6"", [""h3gh"", ""1Y6""]),
              (""h3g3 1Y6"", [""h3g3"", ""1Y6""]),
              (""3g"", [""3"", ""g""]),
              (""(3g)"", [""("", ""3"", ""g"", "")""]),
              (""This can be seen in Figure 1D. Therefore"", [""This"", ""can"", ""be"", ""seen"", ""in"", ""Figure"", ""1D"", ""."", ""Therefore""]),
              (""This can be seen in Figure 1d. Therefore"", [""This"", ""can"", ""be"", ""seen"", ""in"", ""Figure"", ""1d"", ""."", ""Therefore""]),
              (""This is a sentence."", [""This"", ""is"", ""a"", ""sentence"", "".""]),
              (""result of 1.345 is good"", [""result"", ""of"", ""1.345"", ""is"", ""good""]),
              (""This sentence ends with a single 1."", [""This"", ""sentence"", ""ends"", ""with"", ""a"", ""single"", ""1"", "".""]),
              (""This sentence ends with a single 1. This is the next sentence."", [""This"", ""sentence"", ""ends"", ""with"", ""a"", ""single"", ""1"", ""."", ""This"", ""is"", ""the"", ""next"", ""sentence"", "".""]),
              (""sec. secs. Sec. Secs. fig. figs. Fig. Figs. eq. eqs. Eq. Eqs. no. nos. No. Nos. al."", [""sec."", ""secs."", ""Sec."", ""Secs."", ""fig."", ""figs."", ""Fig."", ""Figs."", ""eq."", ""eqs."", ""Eq."", ""Eqs."", ""no."", ""nos."", ""No."", ""Nos."", ""al.""]),
              (""in the Gq/G11 protein"", [""in"", ""the"", ""Gq/G11"", ""protein""]),
              (""in the G1/G11 protein"", [""in"", ""the"", ""G1/G11"", ""protein""]),
              (""in the G1/11 protein"", [""in"", ""the"", ""G1/11"", ""protein""]),
              (""in the Gq/11 protein"", [""in"", ""the"", ""Gq/11"", ""protein""]),
              (""This is a sentence.This is another."", [""This"", ""is"", ""a"", ""sentence"", ""."", ""This"", ""is"", ""another"", "".""]),
              (""This number 1.456 should not be tokenized."", [""This"", ""number"", ""1.456"", ""should"", ""not"", ""be"", ""tokenized"", "".""]),
             ]",allenai,scispacy,v0.5.4,,,,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,test_custom_tokenizer.py,python,pytest,import,,,,Import: pytest,allenai,scispacy,v0.5.4,import pytest,,pytest,,,,,,,,,,,,,,,
,test_custom_tokenizer.py,python,,,,,,File: tests\custom_tests,allenai,scispacy,v0.5.4,,,,,,,,,,,,,,,,,,
,test_custom_tokenizer.py,python,,,,,,Directory: tests\custom_tests\test_custom_tokenizer.py,allenai,scispacy,v0.5.4,,,,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,test_whitespace.py,python,"TestWhitespace.nlp = spacy.load(""en_core_sci_sm"")",class_field,,,,"Class field: TestWhitespace.nlp = spacy.load(""en_core_sci_sm"")",allenai,scispacy,v0.5.4,,,,,,,TestWhitespace,,,"nlp = spacy.load(""en_core_sci_sm"")",,,,,nlp,,"spacy.load(""en_core_sci_sm"")",
allenai_scispacy_v0.5.4,test_whitespace.py,python,"[pytest.mark.parametrize(""text"", [""lorem ipsum""])] TestWhitespace.test_tokenizer_splits_single_space(self, text)",class_method,,,,"Class method: [pytest.mark.parametrize(""text"", [""lorem ipsum""])] TestWhitespace.test_tokenizer_splits_single_space(self, text)",allenai,scispacy,v0.5.4,,,,,,,TestWhitespace,test_tokenizer_splits_single_space,"(self, text)",,,,,,,,,"pytest.mark.parametrize(""text"", [""lorem ipsum""])"
allenai_scispacy_v0.5.4,test_whitespace.py,python,"[pytest.mark.parametrize(""text"", [""lorem  ipsum""])] TestWhitespace.test_tokenizer_splits_double_space(self, text)",class_method,,,,"Class method: [pytest.mark.parametrize(""text"", [""lorem  ipsum""])] TestWhitespace.test_tokenizer_splits_double_space(self, text)",allenai,scispacy,v0.5.4,,,,,,,TestWhitespace,test_tokenizer_splits_double_space,"(self, text)",,,,,,,,,"pytest.mark.parametrize(""text"", [""lorem  ipsum""])"
allenai_scispacy_v0.5.4,test_whitespace.py,python,"[pytest.mark.parametrize(""text"", [""lorem ipsum  ""])] TestWhitespace.test_tokenizer_handles_double_trainling_ws(self, text)",class_method,,,,"Class method: [pytest.mark.parametrize(""text"", [""lorem ipsum  ""])] TestWhitespace.test_tokenizer_handles_double_trainling_ws(self, text)",allenai,scispacy,v0.5.4,,,,,,,TestWhitespace,test_tokenizer_handles_double_trainling_ws,"(self, text)",,,,,,,,,"pytest.mark.parametrize(""text"", [""lorem ipsum  ""])"
allenai_scispacy_v0.5.4,test_whitespace.py,python,"[pytest.mark.parametrize(""text"", [""lorem\nipsum""])] TestWhitespace.test_tokenizer_splits_newline(self, text)",class_method,,,,"Class method: [pytest.mark.parametrize(""text"", [""lorem\nipsum""])] TestWhitespace.test_tokenizer_splits_newline(self, text)",allenai,scispacy,v0.5.4,,,,,,,TestWhitespace,test_tokenizer_splits_newline,"(self, text)",,,,,,,,,"pytest.mark.parametrize(""text"", [""lorem\nipsum""])"
allenai_scispacy_v0.5.4,test_whitespace.py,python,"[pytest.mark.parametrize(""text"", [""lorem \nipsum""])] TestWhitespace.test_tokenizer_splits_newline_space(self, text)",class_method,,,,"Class method: [pytest.mark.parametrize(""text"", [""lorem \nipsum""])] TestWhitespace.test_tokenizer_splits_newline_space(self, text)",allenai,scispacy,v0.5.4,,,,,,,TestWhitespace,test_tokenizer_splits_newline_space,"(self, text)",,,,,,,,,"pytest.mark.parametrize(""text"", [""lorem \nipsum""])"
allenai_scispacy_v0.5.4,test_whitespace.py,python,"[pytest.mark.parametrize(""text"", [""lorem  \nipsum""])] TestWhitespace.test_tokenizer_splits_newline_double_space(self, text)",class_method,,,,"Class method: [pytest.mark.parametrize(""text"", [""lorem  \nipsum""])] TestWhitespace.test_tokenizer_splits_newline_double_space(self, text)",allenai,scispacy,v0.5.4,,,,,,,TestWhitespace,test_tokenizer_splits_newline_double_space,"(self, text)",,,,,,,,,"pytest.mark.parametrize(""text"", [""lorem  \nipsum""])"
allenai_scispacy_v0.5.4,test_whitespace.py,python,"[pytest.mark.parametrize(""text"", [""lorem \n ipsum""])] TestWhitespace.test_tokenizer_splits_newline_space_wrap(self, text)",class_method,,,,"Class method: [pytest.mark.parametrize(""text"", [""lorem \n ipsum""])] TestWhitespace.test_tokenizer_splits_newline_space_wrap(self, text)",allenai,scispacy,v0.5.4,,,,,,,TestWhitespace,test_tokenizer_splits_newline_space_wrap,"(self, text)",,,,,,,,,"pytest.mark.parametrize(""text"", [""lorem \n ipsum""])"
allenai_scispacy_v0.5.4,test_whitespace.py,python,TestWhitespace,class,,,,Class: TestWhitespace,allenai,scispacy,v0.5.4,,,,,,,TestWhitespace,,,,,,,,,,,
allenai_scispacy_v0.5.4,test_whitespace.py,python,pytest,import,,,,Import: pytest,allenai,scispacy,v0.5.4,import pytest,,pytest,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,test_whitespace.py,python,spacy,import,,,,Import: spacy,allenai,scispacy,v0.5.4,import spacy,,spacy,,,,,,,,,,,,,,,
allenai_scispacy_v0.5.4,test_whitespace.py,python,Language from spacy.language,local_import,,,,Import: Language from spacy.language,allenai,scispacy,v0.5.4,from spacy.language import Language as SpacyModelType,spacy.language,Language,,,spacy.language,,,,,,,,,,,,
allenai_scispacy_v0.5.4,test_whitespace.py,python,pysbd_sentencizer from scispacy.custom_sentence_segmenter,local_import,,,,Import: pysbd_sentencizer from scispacy.custom_sentence_segmenter,allenai,scispacy,v0.5.4,from scispacy.custom_sentence_segmenter import pysbd_sentencizer,scispacy.custom_sentence_segmenter,pysbd_sentencizer,,,scispacy.custom_sentence_segmenter,,,,,,,,,,,,
,test_whitespace.py,python,,,,,,File: tests\custom_tests,allenai,scispacy,v0.5.4,,,,,,,,,,,,,,,,,,
,test_whitespace.py,python,,,,,,Directory: tests\custom_tests\test_whitespace.py,allenai,scispacy,v0.5.4,,,,,,,,,,,,,,,,,,
