filename,ext,element_type,constant,constant.name,constant.value,embedding,author,repo_name,tag,import,import.from,import.name,function.name,function.parameters,import.path,class.name,method.name,method.parameters,class.field,class.instance_field,method.type,function.type,function.docstring,field.name,class.base,field.default,method.decorator
test_coefficient.py,python,function,,,,"Function: h_qtv4(t, args)",qutip,qutip,v5.0.4,,,,h_qtv4,"(t, args)",,,,,,,,,,,,,
test_coefficient.py,python,function,,,,"Function: _assert_eq_over_interval(coeff1, coeff2, rtol=1e-12, inside=False)",qutip,qutip,v5.0.4,,,,_assert_eq_over_interval,"(coeff1, coeff2, rtol=1e-12, inside=False)",,,,,,,,,,,,,
test_coefficient.py,python,function,,,,"Function: coeff_generator(style, func)",qutip,qutip,v5.0.4,,,,coeff_generator,"(style, func)",,,,,,,,,,,,,
test_coefficient.py,python,function,,,,Function: test_ConstantCoefficient(),qutip,qutip,v5.0.4,,,,test_ConstantCoefficient,(),,,,,,,,,,,,,
test_coefficient.py,python,function,,,,Function: test_warn_no_cython(),qutip,qutip,v5.0.4,,,,test_warn_no_cython,(),,,,,,,,,,,,,
test_coefficient.py,python,function,,,,Function: _add(coeff),qutip,qutip,v5.0.4,,,,_add,(coeff),,,,,,,,,,,,,
test_coefficient.py,python,function,,,,Function: _pass(coeff),qutip,qutip,v5.0.4,,,,_pass,(coeff),,,,,,,,,,,,,
test_coefficient.py,python,function,,,,Function: _mul(coeff),qutip,qutip,v5.0.4,,,,_mul,(coeff),,,,,,,,,,,,,
test_coefficient.py,python,constant,"args = {""w"": 1j}",args,"{""w"": 1j}","Constant: args = {""w"": 1j}",qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
test_coefficient.py,python,constant,"tlist = np.linspace(0, 1, 101)",tlist,"np.linspace(0, 1, 101)","Constant: tlist = np.linspace(0, 1, 101)",qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
test_coefficient.py,python,constant,"f_asarray = f(tlist, **args)",f_asarray,"f(tlist, **args)","Constant: f_asarray = f(tlist, **args)",qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
test_coefficient.py,python,constant,"g_asarray = g(tlist, **args)",g_asarray,"g(tlist, **args)","Constant: g_asarray = g(tlist, **args)",qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
test_coefficient.py,python,constant,"tlistlog = np.logspace(-2, 0, 501)",tlistlog,"np.logspace(-2, 0, 501)","Constant: tlistlog = np.logspace(-2, 0, 501)",qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
test_coefficient.py,python,constant,"f_asarraylog = f(tlistlog, **args)",f_asarraylog,"f(tlistlog, **args)","Constant: f_asarraylog = f(tlistlog, **args)",qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
test_coefficient.py,python,import,,,,Import: pytest,qutip,qutip,v5.0.4,import pytest,,pytest,,,,,,,,,,,,,,,
test_coefficient.py,python,import,,,,Import: pickle,qutip,qutip,v5.0.4,import pickle,,pickle,,,,,,,,,,,,,,,
test_coefficient.py,python,import,,,,Import: qutip,qutip,qutip,v5.0.4,import qutip,,qutip,,,,,,,,,,,,,,,
test_coefficient.py,python,import,,,,Import: numpy,qutip,qutip,v5.0.4,import numpy as np,,numpy,,,,,,,,,,,,,,,
test_coefficient.py,python,import,,,,Import: scipy.interpolate,qutip,qutip,v5.0.4,import scipy.interpolate as interp,,scipy.interpolate,,,,,,,,,,,,,,,
test_coefficient.py,python,import,,,,Import: partial from functools,qutip,qutip,v5.0.4,from functools import partial,functools,partial,,,,,,,,,,,,,,,
test_coefficient.py,python,local_import,,,,Import: coefficient from qutip.core.coefficient,qutip,qutip,v5.0.4,"from qutip.core.coefficient import (coefficient, norm, conj, const,
                                    CompilationOptions, Coefficient,
                                    clean_compiled_coefficient,
                                    WARN_MISSING_MODULE,
                                    )",qutip.core.coefficient,coefficient,,,qutip.core.coefficient,,,,,,,,,,,,
test_coefficient.py,python,local_import,,,,Import: norm from qutip.core.coefficient,qutip,qutip,v5.0.4,"from qutip.core.coefficient import (coefficient, norm, conj, const,
                                    CompilationOptions, Coefficient,
                                    clean_compiled_coefficient,
                                    WARN_MISSING_MODULE,
                                    )",qutip.core.coefficient,norm,,,qutip.core.coefficient,,,,,,,,,,,,
test_coefficient.py,python,local_import,,,,Import: conj from qutip.core.coefficient,qutip,qutip,v5.0.4,"from qutip.core.coefficient import (coefficient, norm, conj, const,
                                    CompilationOptions, Coefficient,
                                    clean_compiled_coefficient,
                                    WARN_MISSING_MODULE,
                                    )",qutip.core.coefficient,conj,,,qutip.core.coefficient,,,,,,,,,,,,
test_coefficient.py,python,local_import,,,,Import: const from qutip.core.coefficient,qutip,qutip,v5.0.4,"from qutip.core.coefficient import (coefficient, norm, conj, const,
                                    CompilationOptions, Coefficient,
                                    clean_compiled_coefficient,
                                    WARN_MISSING_MODULE,
                                    )",qutip.core.coefficient,const,,,qutip.core.coefficient,,,,,,,,,,,,
test_coefficient.py,python,local_import,,,,Import: CompilationOptions from qutip.core.coefficient,qutip,qutip,v5.0.4,"from qutip.core.coefficient import (coefficient, norm, conj, const,
                                    CompilationOptions, Coefficient,
                                    clean_compiled_coefficient,
                                    WARN_MISSING_MODULE,
                                    )",qutip.core.coefficient,CompilationOptions,,,qutip.core.coefficient,,,,,,,,,,,,
test_coefficient.py,python,local_import,,,,Import: Coefficient from qutip.core.coefficient,qutip,qutip,v5.0.4,"from qutip.core.coefficient import (coefficient, norm, conj, const,
                                    CompilationOptions, Coefficient,
                                    clean_compiled_coefficient,
                                    WARN_MISSING_MODULE,
                                    )",qutip.core.coefficient,Coefficient,,,qutip.core.coefficient,,,,,,,,,,,,
test_coefficient.py,python,local_import,,,,Import: clean_compiled_coefficient from qutip.core.coefficient,qutip,qutip,v5.0.4,"from qutip.core.coefficient import (coefficient, norm, conj, const,
                                    CompilationOptions, Coefficient,
                                    clean_compiled_coefficient,
                                    WARN_MISSING_MODULE,
                                    )",qutip.core.coefficient,clean_compiled_coefficient,,,qutip.core.coefficient,,,,,,,,,,,,
test_coefficient.py,python,local_import,,,,Import: WARN_MISSING_MODULE from qutip.core.coefficient,qutip,qutip,v5.0.4,"from qutip.core.coefficient import (coefficient, norm, conj, const,
                                    CompilationOptions, Coefficient,
                                    clean_compiled_coefficient,
                                    WARN_MISSING_MODULE,
                                    )",qutip.core.coefficient,WARN_MISSING_MODULE,,,qutip.core.coefficient,,,,,,,,,,,,
test_coefficient.py,python,,,,,File: qutip\tests\core,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
test_coefficient.py,python,,,,,Directory: qutip\tests\core\test_coefficient.py,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
test_dimensions.py,python,class_method,,,,"Class method: TestFlattenUnflatten.test_flatten(self, base, flat)",qutip,qutip,v5.0.4,,,,,,,TestFlattenUnflatten,test_flatten,"(self, base, flat)",,,,,,,,,
test_dimensions.py,python,class_method,,,,"Class method: TestFlattenUnflatten.test_unflatten(self, base, flat)",qutip,qutip,v5.0.4,,,,,,,TestFlattenUnflatten,test_unflatten,"(self, base, flat)",,,,,,,,,
test_dimensions.py,python,class_method,,,,"Class method: TestSuperOperatorDimsModification.test_dims_to_tensor_perm(self, indices)",qutip,qutip,v5.0.4,,,,,,,TestSuperOperatorDimsModification,test_dims_to_tensor_perm,"(self, indices)",,,,,,,,,
test_dimensions.py,python,class_method,,,,"Class method: TestSuperOperatorDimsModification.test_dims_idxs_to_tensor_idxs(self, indices)",qutip,qutip,v5.0.4,,,,,,,TestSuperOperatorDimsModification,test_dims_idxs_to_tensor_idxs,"(self, indices)",,,,,,,,,
test_dimensions.py,python,class_method,,,,"Class method: TestSuperOperatorDimsModification.test_dims_to_tensor_shape(self, indices)",qutip,qutip,v5.0.4,,,,,,,TestSuperOperatorDimsModification,test_dims_to_tensor_shape,"(self, indices)",,,,,,,,,
test_dimensions.py,python,class_method,,,,"Class method: [pytest.mark.parametrize([""base"", ""expected""], [
        pytest.param([[2], [2]], 'oper'),
        pytest.param([[2, 3], [2, 3]], 'oper'),
        pytest.param([[2], [3]], 'oper'),
        pytest.param([[2], [1]], 'ket'),
        pytest.param([[1], [2]], 'bra'),
        pytest.param([[[2, 3], [2, 3]], [1]], 'operator-ket'),
        pytest.param([[1], [[2, 3], [2, 3]]], 'operator-bra'),
        pytest.param([[[3], [3]], [[2, 3], [2, 3]]], 'super'),
    ])] TestTypeFromDims.test_Dimensions_type(self, base, expected)",qutip,qutip,v5.0.4,,,,,,,TestTypeFromDims,test_Dimensions_type,"(self, base, expected)",,,,,,,,,"pytest.mark.parametrize([""base"", ""expected""], [
        pytest.param([[2], [2]], 'oper'),
        pytest.param([[2, 3], [2, 3]], 'oper'),
        pytest.param([[2], [3]], 'oper'),
        pytest.param([[2], [1]], 'ket'),
        pytest.param([[1], [2]], 'bra'),
        pytest.param([[[2, 3], [2, 3]], [1]], 'operator-ket'),
        pytest.param([[1], [[2, 3], [2, 3]]], 'operator-bra'),
        pytest.param([[[3], [3]], [[2, 3], [2, 3]]], 'super'),
    ])"
test_dimensions.py,python,class_method,,,,"Class method: [pytest.mark.parametrize([""base"", ""expected""], [
        pytest.param([[1], [3]], [[1], [3]], id=""ket trivial""),
        pytest.param([[1, 1], [2, 3]], [[1], [6]], id=""ket tensor""),
        pytest.param([[2], [1]], [[2], [1]], id=""bra trivial""),
        pytest.param([[2, 3], [1, 1]], [[6], [1]], id=""bra tensor""),
        pytest.param([[5], [5]], [[5], [5]], id=""oper trivial""),
        pytest.param([[2, 3], [2, 3]], [[6], [6]], id=""oper tensor""),
    ])] TestCollapseDims.test_oper(self, base, expected)",qutip,qutip,v5.0.4,,,,,,,TestCollapseDims,test_oper,"(self, base, expected)",,,,,,,,,"pytest.mark.parametrize([""base"", ""expected""], [
        pytest.param([[1], [3]], [[1], [3]], id=""ket trivial""),
        pytest.param([[1, 1], [2, 3]], [[1], [6]], id=""ket tensor""),
        pytest.param([[2], [1]], [[2], [1]], id=""bra trivial""),
        pytest.param([[2, 3], [1, 1]], [[6], [1]], id=""bra tensor""),
        pytest.param([[5], [5]], [[5], [5]], id=""oper trivial""),
        pytest.param([[2, 3], [2, 3]], [[6], [6]], id=""oper tensor""),
    ])"
test_dimensions.py,python,class_method,,,,"Class method: [pytest.mark.parametrize([""base"", ""expected""], [
        pytest.param([[[1]], [[2, 3], [2, 3]]],
                     [[[1]], [[6], [6]]], id=""operator-ket""),
        pytest.param([[[2, 3], [2, 3]], [[1]]],
                     [[[6], [6]], [[1]]], id=""operator-bra""),
        pytest.param([[[2, 3], [2, 3]], [[2, 3], [2, 3]]],
                     [[[6], [6]], [[6], [6]]], id=""super""),
    ])] TestCollapseDims.test_super(self, base, expected)",qutip,qutip,v5.0.4,,,,,,,TestCollapseDims,test_super,"(self, base, expected)",,,,,,,,,"pytest.mark.parametrize([""base"", ""expected""], [
        pytest.param([[[1]], [[2, 3], [2, 3]]],
                     [[[1]], [[6], [6]]], id=""operator-ket""),
        pytest.param([[[2, 3], [2, 3]], [[1]]],
                     [[[6], [6]], [[1]]], id=""operator-bra""),
        pytest.param([[[2, 3], [2, 3]], [[2, 3], [2, 3]]],
                     [[[6], [6]], [[6], [6]]], id=""super""),
    ])"
test_dimensions.py,python,class,,,,Class: TestFlattenUnflatten,qutip,qutip,v5.0.4,,,,,,,TestFlattenUnflatten,,,,,,,,,,,
test_dimensions.py,python,class,,,,Class: TestSuperOperatorDimsModification,qutip,qutip,v5.0.4,,,,,,,TestSuperOperatorDimsModification,,,,,,,,,,,
test_dimensions.py,python,class,,,,Class: TestTypeFromDims,qutip,qutip,v5.0.4,,,,,,,TestTypeFromDims,,,,,,,,,,,
test_dimensions.py,python,class,,,,Class: TestCollapseDims,qutip,qutip,v5.0.4,,,,,,,TestCollapseDims,,,,,,,,,,,
test_dimensions.py,python,function,,,,Function: test_dims_matmul_bad(),qutip,qutip,v5.0.4,,,,test_dims_matmul_bad,(),,,,,,,,,,,,,
test_dimensions.py,python,function,,,,Function: test_dims_comparison(),qutip,qutip,v5.0.4,,,,test_dims_comparison,(),,,,,,,,,,,,,
test_dimensions.py,python,constant,"_Indices = collections.namedtuple('_Indices', ['base', 'permutation', 'shape'])",_Indices,"collections.namedtuple('_Indices', ['base', 'permutation', 'shape'])","Constant: _Indices = collections.namedtuple('_Indices', ['base', 'permutation', 'shape'])",qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
test_dimensions.py,python,import,,,,Import: pytest,qutip,qutip,v5.0.4,import pytest,,pytest,,,,,,,,,,,,,,,
test_dimensions.py,python,import,,,,Import: collections,qutip,qutip,v5.0.4,import collections,,collections,,,,,,,,,,,,,,,
test_dimensions.py,python,import,,,,Import: qutip,qutip,qutip,v5.0.4,import qutip,,qutip,,,,,,,,,,,,,,,
test_dimensions.py,python,local_import,,,,Import: flatten from qutip.core.dimensions,qutip,qutip,v5.0.4,"from qutip.core.dimensions import (
    flatten, unflatten, enumerate_flat, deep_remove, deep_map,
    dims_idxs_to_tensor_idxs, dims_to_tensor_shape, dims_to_tensor_perm,
    collapse_dims_super, collapse_dims_oper, Dimensions
)",qutip.core.dimensions,flatten,,,qutip.core.dimensions,,,,,,,,,,,,
test_dimensions.py,python,local_import,,,,Import: unflatten from qutip.core.dimensions,qutip,qutip,v5.0.4,"from qutip.core.dimensions import (
    flatten, unflatten, enumerate_flat, deep_remove, deep_map,
    dims_idxs_to_tensor_idxs, dims_to_tensor_shape, dims_to_tensor_perm,
    collapse_dims_super, collapse_dims_oper, Dimensions
)",qutip.core.dimensions,unflatten,,,qutip.core.dimensions,,,,,,,,,,,,
test_dimensions.py,python,local_import,,,,Import: enumerate_flat from qutip.core.dimensions,qutip,qutip,v5.0.4,"from qutip.core.dimensions import (
    flatten, unflatten, enumerate_flat, deep_remove, deep_map,
    dims_idxs_to_tensor_idxs, dims_to_tensor_shape, dims_to_tensor_perm,
    collapse_dims_super, collapse_dims_oper, Dimensions
)",qutip.core.dimensions,enumerate_flat,,,qutip.core.dimensions,,,,,,,,,,,,
test_dimensions.py,python,local_import,,,,Import: deep_remove from qutip.core.dimensions,qutip,qutip,v5.0.4,"from qutip.core.dimensions import (
    flatten, unflatten, enumerate_flat, deep_remove, deep_map,
    dims_idxs_to_tensor_idxs, dims_to_tensor_shape, dims_to_tensor_perm,
    collapse_dims_super, collapse_dims_oper, Dimensions
)",qutip.core.dimensions,deep_remove,,,qutip.core.dimensions,,,,,,,,,,,,
test_dimensions.py,python,local_import,,,,Import: deep_map from qutip.core.dimensions,qutip,qutip,v5.0.4,"from qutip.core.dimensions import (
    flatten, unflatten, enumerate_flat, deep_remove, deep_map,
    dims_idxs_to_tensor_idxs, dims_to_tensor_shape, dims_to_tensor_perm,
    collapse_dims_super, collapse_dims_oper, Dimensions
)",qutip.core.dimensions,deep_map,,,qutip.core.dimensions,,,,,,,,,,,,
test_dimensions.py,python,local_import,,,,Import: dims_idxs_to_tensor_idxs from qutip.core.dimensions,qutip,qutip,v5.0.4,"from qutip.core.dimensions import (
    flatten, unflatten, enumerate_flat, deep_remove, deep_map,
    dims_idxs_to_tensor_idxs, dims_to_tensor_shape, dims_to_tensor_perm,
    collapse_dims_super, collapse_dims_oper, Dimensions
)",qutip.core.dimensions,dims_idxs_to_tensor_idxs,,,qutip.core.dimensions,,,,,,,,,,,,
test_dimensions.py,python,local_import,,,,Import: dims_to_tensor_shape from qutip.core.dimensions,qutip,qutip,v5.0.4,"from qutip.core.dimensions import (
    flatten, unflatten, enumerate_flat, deep_remove, deep_map,
    dims_idxs_to_tensor_idxs, dims_to_tensor_shape, dims_to_tensor_perm,
    collapse_dims_super, collapse_dims_oper, Dimensions
)",qutip.core.dimensions,dims_to_tensor_shape,,,qutip.core.dimensions,,,,,,,,,,,,
test_dimensions.py,python,local_import,,,,Import: dims_to_tensor_perm from qutip.core.dimensions,qutip,qutip,v5.0.4,"from qutip.core.dimensions import (
    flatten, unflatten, enumerate_flat, deep_remove, deep_map,
    dims_idxs_to_tensor_idxs, dims_to_tensor_shape, dims_to_tensor_perm,
    collapse_dims_super, collapse_dims_oper, Dimensions
)",qutip.core.dimensions,dims_to_tensor_perm,,,qutip.core.dimensions,,,,,,,,,,,,
test_dimensions.py,python,local_import,,,,Import: collapse_dims_super from qutip.core.dimensions,qutip,qutip,v5.0.4,"from qutip.core.dimensions import (
    flatten, unflatten, enumerate_flat, deep_remove, deep_map,
    dims_idxs_to_tensor_idxs, dims_to_tensor_shape, dims_to_tensor_perm,
    collapse_dims_super, collapse_dims_oper, Dimensions
)",qutip.core.dimensions,collapse_dims_super,,,qutip.core.dimensions,,,,,,,,,,,,
test_dimensions.py,python,local_import,,,,Import: collapse_dims_oper from qutip.core.dimensions,qutip,qutip,v5.0.4,"from qutip.core.dimensions import (
    flatten, unflatten, enumerate_flat, deep_remove, deep_map,
    dims_idxs_to_tensor_idxs, dims_to_tensor_shape, dims_to_tensor_perm,
    collapse_dims_super, collapse_dims_oper, Dimensions
)",qutip.core.dimensions,collapse_dims_oper,,,qutip.core.dimensions,,,,,,,,,,,,
test_dimensions.py,python,local_import,,,,Import: Dimensions from qutip.core.dimensions,qutip,qutip,v5.0.4,"from qutip.core.dimensions import (
    flatten, unflatten, enumerate_flat, deep_remove, deep_map,
    dims_idxs_to_tensor_idxs, dims_to_tensor_shape, dims_to_tensor_perm,
    collapse_dims_super, collapse_dims_oper, Dimensions
)",qutip.core.dimensions,Dimensions,,,qutip.core.dimensions,,,,,,,,,,,,
test_dimensions.py,python,,,,,File: qutip\tests\core,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
test_dimensions.py,python,,,,,Directory: qutip\tests\core\test_dimensions.py,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
test_eigen.py,python,function,,,,"Function: is_eigen_set(oper, vals, vecs)",qutip,qutip,v5.0.4,,,,is_eigen_set,"(oper, vals, vecs)",,,,,,,,,,,,,
test_eigen.py,python,function,,,,Function: test_BigDenseValsOnly(),qutip,qutip,v5.0.4,,,,test_BigDenseValsOnly,(),,,,,,,,,,,,,
test_eigen.py,python,import,,,,Import: scipy,qutip,qutip,v5.0.4,import scipy,,scipy,,,,,,,,,,,,,,,
test_eigen.py,python,import,,,,Import: numpy,qutip,qutip,v5.0.4,import numpy as np,,numpy,,,,,,,,,,,,,,,
test_eigen.py,python,import,,,,Import: pytest,qutip,qutip,v5.0.4,import pytest,,pytest,,,,,,,,,,,,,,,
test_eigen.py,python,import,,,,Import: qutip,qutip,qutip,v5.0.4,import qutip,,qutip,,,,,,,,,,,,,,,
test_eigen.py,python,,,,,File: qutip\tests\core,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
test_eigen.py,python,,,,,Directory: qutip\tests\core\test_eigen.py,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
test_eigenstates.py,python,function,,,,Function: _canonicalise_eigenvector(vec),qutip,qutip,v5.0.4,,,,_canonicalise_eigenvector,(vec),,,,,,,,,,,,,
test_eigenstates.py,python,constant,_diagonal_dimension = 10,_diagonal_dimension,10,Constant: _diagonal_dimension = 10,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
test_eigenstates.py,python,constant,_diagonal_eigenvalues = np.sort(np.random.rand(_diagonal_dimension)),_diagonal_eigenvalues,np.sort(np.random.rand(_diagonal_dimension)),Constant: _diagonal_eigenvalues = np.sort(np.random.rand(_diagonal_dimension)),qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
test_eigenstates.py,python,constant,"_diagonal_eigenstates = np.array([[0]*n + [1] + [0]*(_diagonal_dimension-n-1)
                                  for n in range(_diagonal_dimension)])",_diagonal_eigenstates,"np.array([[0]*n + [1] + [0]*(_diagonal_dimension-n-1)
                                  for n in range(_diagonal_dimension)])","Constant: _diagonal_eigenstates = np.array([[0]*n + [1] + [0]*(_diagonal_dimension-n-1)
                                  for n in range(_diagonal_dimension)])",qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
test_eigenstates.py,python,constant,"_diagonal_hamiltonian = qutip.qdiags(_diagonal_eigenvalues, 0)",_diagonal_hamiltonian,"qutip.qdiags(_diagonal_eigenvalues, 0)","Constant: _diagonal_hamiltonian = qutip.qdiags(_diagonal_eigenvalues, 0)",qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
test_eigenstates.py,python,constant,"_nondiagonal_hamiltonian = qutip.Qobj(np.array([
    [0.16252356,             0.27696416+0.0405202j,  0.19577420+0.07815636j],
    [0.27696416-0.0405202j,  0.45859633,             0.36222915+0.17372725j],
    [0.19577420-0.07815636j, 0.36222915-0.17372725j, 0.44149665]]))",_nondiagonal_hamiltonian,"qutip.Qobj(np.array([
    [0.16252356,             0.27696416+0.0405202j,  0.19577420+0.07815636j],
    [0.27696416-0.0405202j,  0.45859633,             0.36222915+0.17372725j],
    [0.19577420-0.07815636j, 0.36222915-0.17372725j, 0.44149665]]))","Constant: _nondiagonal_hamiltonian = qutip.Qobj(np.array([
    [0.16252356,             0.27696416+0.0405202j,  0.19577420+0.07815636j],
    [0.27696416-0.0405202j,  0.45859633,             0.36222915+0.17372725j],
    [0.19577420-0.07815636j, 0.36222915-0.17372725j, 0.44149665]]))",qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
test_eigenstates.py,python,constant,"_nondiagonal_eigenvalues = np.array([
    -0.022062710138316392, 0.08888141616526818, 0.995797833973048])",_nondiagonal_eigenvalues,"np.array([
    -0.022062710138316392, 0.08888141616526818, 0.995797833973048])","Constant: _nondiagonal_eigenvalues = np.array([
    -0.022062710138316392, 0.08888141616526818, 0.995797833973048])",qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
test_eigenstates.py,python,constant,"_nondiagonal_eigenstates = np.array([
    [-0.737511505546763, 0.5270680510449308-0.29398599661318j,
     0.009793118179759598+0.3029065489313791j],
    [0.5552814080417957, 0.23570050756381764 - 0.3577691669342573j,
     -0.3741560255426259+0.6067259021655438j],
    [-0.3843687514214284, -0.670810624386174+0.04723455831286158j,
     -0.5593181579625106+0.2953063897306936j]])",_nondiagonal_eigenstates,"np.array([
    [-0.737511505546763, 0.5270680510449308-0.29398599661318j,
     0.009793118179759598+0.3029065489313791j],
    [0.5552814080417957, 0.23570050756381764 - 0.3577691669342573j,
     -0.3741560255426259+0.6067259021655438j],
    [-0.3843687514214284, -0.670810624386174+0.04723455831286158j,
     -0.5593181579625106+0.2953063897306936j]])","Constant: _nondiagonal_eigenstates = np.array([
    [-0.737511505546763, 0.5270680510449308-0.29398599661318j,
     0.009793118179759598+0.3029065489313791j],
    [0.5552814080417957, 0.23570050756381764 - 0.3577691669342573j,
     -0.3741560255426259+0.6067259021655438j],
    [-0.3843687514214284, -0.670810624386174+0.04723455831286158j,
     -0.5593181579625106+0.2953063897306936j]])",qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
test_eigenstates.py,python,import,,,,Import: pytest,qutip,qutip,v5.0.4,import pytest,,pytest,,,,,,,,,,,,,,,
test_eigenstates.py,python,import,,,,Import: numpy,qutip,qutip,v5.0.4,import numpy as np,,numpy,,,,,,,,,,,,,,,
test_eigenstates.py,python,import,,,,Import: qutip,qutip,qutip,v5.0.4,import qutip,,qutip,,,,,,,,,,,,,,,
test_eigenstates.py,python,import,,,,Import: combinations from itertools,qutip,qutip,v5.0.4,from itertools import combinations,itertools,combinations,,,,,,,,,,,,,,,
test_eigenstates.py,python,,,,,File: qutip\tests\core,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
test_eigenstates.py,python,,,,,Directory: qutip\tests\core\test_eigenstates.py,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
test_expect.py,python,class_method,,,,"Class method: TestKnownExpectation.pytest_generate_tests(self, metafunc)",qutip,qutip,v5.0.4,,,,,,,TestKnownExpectation,pytest_generate_tests,"(self, metafunc)",,,,,,,,,
test_expect.py,python,class_method,,,,"Class method: TestKnownExpectation.test_operator_by_basis(self, operator, state, expected)",qutip,qutip,v5.0.4,,,,,,,TestKnownExpectation,test_operator_by_basis,"(self, operator, state, expected)",,,,,,,,,
test_expect.py,python,class_method,,,,"Class method: TestKnownExpectation.test_broadcast_operator_list(self, operators, state, expected)",qutip,qutip,v5.0.4,,,,,,,TestKnownExpectation,test_broadcast_operator_list,"(self, operators, state, expected)",,,,,,,,,
test_expect.py,python,class_method,,,,"Class method: TestKnownExpectation.test_broadcast_state_list(self, operator, states, expected)",qutip,qutip,v5.0.4,,,,,,,TestKnownExpectation,test_broadcast_state_list,"(self, operator, states, expected)",,,,,,,,,
test_expect.py,python,class_method,,,,"Class method: TestKnownExpectation.test_broadcast_both_lists(self, operators, states, expected)",qutip,qutip,v5.0.4,,,,,,,TestKnownExpectation,test_broadcast_both_lists,"(self, operators, states, expected)",,,,,,,,,
test_expect.py,python,class,,,,Class: TestKnownExpectation,qutip,qutip,v5.0.4,,,,,,,TestKnownExpectation,,,,,,,,,,,
test_expect.py,python,function,,,,Function: _case_to_dm(case),qutip,qutip,v5.0.4,,,,_case_to_dm,(case),,,,,,,,,,,,,
test_expect.py,python,function,,,,Function: _unwrap(list_),qutip,qutip,v5.0.4,,,,_unwrap,(list_),,,,,,,,,,,,,
test_expect.py,python,function,,,,Function: _case_id(case),qutip,qutip,v5.0.4,,,,_case_id,(case),,,,,,,,,,,,,
test_expect.py,python,function,,,,Function: test_no_real_attribute(monkeypatch),qutip,qutip,v5.0.4,,,,test_no_real_attribute,(monkeypatch),,,,,,,,,,,,,
test_expect.py,python,constant,"_Case = collections.namedtuple('_Case', ['operator', 'state', 'expected'])",_Case,"collections.namedtuple('_Case', ['operator', 'state', 'expected'])","Constant: _Case = collections.namedtuple('_Case', ['operator', 'state', 'expected'])",qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
test_expect.py,python,constant,_dim = 5,_dim,5,Constant: _dim = 5,qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
test_expect.py,python,constant,"_known_fock = _Case([_num, _a],
                    [qutip.fock(_dim, n) for n in range(_dim)],
                    np.array([np.arange(_dim), np.zeros(_dim)]))",_known_fock,"_Case([_num, _a],
                    [qutip.fock(_dim, n) for n in range(_dim)],
                    np.array([np.arange(_dim), np.zeros(_dim)]))","Constant: _known_fock = _Case([_num, _a],
                    [qutip.fock(_dim, n) for n in range(_dim)],
                    np.array([np.arange(_dim), np.zeros(_dim)]))",qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
test_expect.py,python,constant,"_known_qubit = _Case([_sx, _sz, _sp],
                     [qutip.basis(2, 0), qutip.basis(2, 1)],
                     np.array([[0, 0], [1, -1], [0, 0]]))",_known_qubit,"_Case([_sx, _sz, _sp],
                     [qutip.basis(2, 0), qutip.basis(2, 1)],
                     np.array([[0, 0], [1, -1], [0, 0]]))","Constant: _known_qubit = _Case([_sx, _sz, _sp],
                     [qutip.basis(2, 0), qutip.basis(2, 1)],
                     np.array([[0, 0], [1, -1], [0, 0]]))",qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
test_expect.py,python,constant,"_known_cases = [_known_fock, _case_to_dm(_known_fock),
                _known_qubit, _case_to_dm(_known_qubit)]",_known_cases,"[_known_fock, _case_to_dm(_known_fock),
                _known_qubit, _case_to_dm(_known_qubit)]","Constant: _known_cases = [_known_fock, _case_to_dm(_known_fock),
                _known_qubit, _case_to_dm(_known_qubit)]",qutip,qutip,v5.0.4,,,,,,,,,,,,,,,,,,
test_expect.py,python,import,,,,Import: pytest,qutip,qutip,v5.0.4,import pytest,,pytest,,,,,,,,,,,,,,,
test_expect.py,python,import,,,,Import: collections,qutip,qutip,v5.0.4,import collections,,collections,,,,,,,,,,,,,,,
